time	V(vout)
1.901136862487090e-001	-6.606326e-001
1.901621819513186e-001	-6.608857e-001
1.902325436233026e-001	-6.615881e-001
1.903208980336871e-001	-6.629910e-001
1.904233462633417e-001	-6.650919e-001
1.904375148260352e-001	-6.654209e-001
1.904658519514222e-001	-6.661132e-001
1.904729362327689e-001	-6.662871e-001
1.904871047954624e-001	-6.666353e-001
1.905154419208494e-001	-6.673244e-001
1.905487845834121e-001	-6.681133e-001
1.905822480322771e-001	-6.688660e-001
1.906227075022107e-001	-6.697277e-001
1.906326408139370e-001	-6.699274e-001
1.906525074373896e-001	-6.702974e-001
1.906922406842947e-001	-6.709672e-001
1.907310088436212e-001	-6.715299e-001
1.907697004828974e-001	-6.719730e-001
1.908470837614499e-001	-6.726100e-001
1.909372217410841e-001	-6.730860e-001
1.910252047850700e-001	-6.733356e-001
1.911087693643676e-001	-6.734443e-001
1.911916591508882e-001	-6.734861e-001
1.912835662836362e-001	-6.735018e-001
1.913877790081802e-001	-6.735092e-001
1.915093608882713e-001	-6.735153e-001
1.916577305618658e-001	-6.735211e-001
1.918486788485457e-001	-6.735263e-001
1.920213567002429e-001	-6.735289e-001
1.921788013422538e-001	-6.735292e-001
1.923539041407733e-001	-6.735274e-001
1.925128550312607e-001	-6.735237e-001
1.926755354535062e-001	-6.735179e-001
1.928291206424616e-001	-6.735107e-001
1.929883087344390e-001	-6.735013e-001
1.931427443505534e-001	-6.734903e-001
1.933014970274692e-001	-6.734772e-001
1.934569817898843e-001	-6.734625e-001
1.936167136317951e-001	-6.734454e-001
1.937762423943217e-001	-6.734264e-001
1.939422429633243e-001	-6.734046e-001
1.941130256821409e-001	-6.733800e-001
1.942964793470588e-001	-6.733509e-001
1.944949099988056e-001	-6.733165e-001
1.947204687427435e-001	-6.732737e-001
1.949846438007006e-001	-6.732183e-001
1.953181335880921e-001	-6.731402e-001
1.957542101818584e-001	-6.730238e-001
1.963896731922231e-001	-6.728260e-001
1.972400474178386e-001	-6.725150e-001
1.980394912757535e-001	-6.721749e-001
1.987005683367665e-001	-6.718552e-001
1.992095449316920e-001	-6.715839e-001
1.995859651150623e-001	-6.713687e-001
1.998561374120459e-001	-6.712065e-001
2.000427054973836e-001	-6.710909e-001
2.000714460207562e-001	-6.710727e-001
2.001289270675013e-001	-6.710360e-001
2.002438891609916e-001	-6.709615e-001
2.003938504024763e-001	-6.708632e-001
2.004479942639023e-001	-6.708272e-001
2.004615302292588e-001	-6.708182e-001
2.004886021599718e-001	-6.708000e-001
2.005052507816220e-001	-6.707888e-001
2.005385480249224e-001	-6.707663e-001
2.005426780769115e-001	-6.707635e-001
2.005509381808896e-001	-6.707579e-001
2.005674583888458e-001	-6.707467e-001
2.005865923464287e-001	-6.707337e-001
2.006076966930156e-001	-6.707193e-001
2.006499053861894e-001	-6.706905e-001
2.006933222417439e-001	-6.706680e-001
2.007529851627826e-001	-6.706836e-001
2.008222296479304e-001	-6.708517e-001
2.009362818856612e-001	-6.714764e-001
2.010495703582253e-001	-6.723953e-001
2.011634738252825e-001	-6.734816e-001
2.011769341225339e-001	-6.736133e-001
2.012038547170368e-001	-6.738678e-001
2.012576959060425e-001	-6.743328e-001
2.013134506569843e-001	-6.747407e-001
2.013619717023135e-001	-6.750173e-001
2.014124092757780e-001	-6.752207e-001
2.014961974259699e-001	-6.754310e-001
2.015888578595081e-001	-6.755456e-001
2.016743239036099e-001	-6.755694e-001
2.017566679910559e-001	-6.755474e-001
2.018468955686759e-001	-6.755034e-001
2.019497840375296e-001	-6.754474e-001
2.020688670750080e-001	-6.753811e-001
2.021150718870957e-001	-6.753551e-001
2.021252567346565e-001	-6.753493e-001
2.021456264297780e-001	-6.753377e-001
2.021605677580733e-001	-6.753291e-001
2.021643030901471e-001	-6.753271e-001
2.021652369231655e-001	-6.753265e-001
2.021671045892024e-001	-6.753255e-001
2.021675715057117e-001	-6.753252e-001
2.021685053387301e-001	-6.753246e-001
2.021703730047670e-001	-6.753235e-001
2.021741083368408e-001	-6.753215e-001
2.021815790009884e-001	-6.753172e-001
2.021938276581050e-001	-6.753101e-001
2.022067843554299e-001	-6.753027e-001
2.022326977500799e-001	-6.752877e-001
2.022719356325922e-001	-6.752658e-001
2.023183596796350e-001	-6.752537e-001
2.023733024722098e-001	-6.753116e-001
2.024439835135913e-001	-6.756133e-001
2.025486445066419e-001	-6.765152e-001
2.026553244790151e-001	-6.778328e-001
2.027696286093046e-001	-6.794674e-001
2.027862777460383e-001	-6.797104e-001
2.028195760195056e-001	-6.801902e-001
2.028279005878725e-001	-6.803074e-001
2.028445497246062e-001	-6.805317e-001
2.028778479980735e-001	-6.809480e-001
2.029150808647345e-001	-6.813605e-001
2.029508086801775e-001	-6.816847e-001
2.030222643110634e-001	-6.821752e-001
2.030977611029245e-001	-6.825344e-001
2.031726407366156e-001	-6.827469e-001
2.032524504942228e-001	-6.828611e-001
2.033381073045313e-001	-6.829044e-001
2.034257449684170e-001	-6.829031e-001
2.035221016029772e-001	-6.828814e-001
2.036325721946580e-001	-6.828512e-001
2.037654597884714e-001	-6.828135e-001
2.039312945806041e-001	-6.827646e-001
2.040922832844064e-001	-6.827155e-001
2.042552840827039e-001	-6.826639e-001
2.044141657596700e-001	-6.826116e-001
2.045833545310611e-001	-6.825541e-001
2.047506191411601e-001	-6.824952e-001
2.049121675287944e-001	-6.824365e-001
2.050696434592092e-001	-6.823773e-001
2.052261816592772e-001	-6.823168e-001
2.053825359350654e-001	-6.822546e-001
2.055393155216344e-001	-6.821904e-001
2.056966364657253e-001	-6.821243e-001
2.058555548052309e-001	-6.820556e-001
2.060171888367132e-001	-6.819838e-001
2.061836775419248e-001	-6.819080e-001
2.063578313803329e-001	-6.818264e-001
2.065442245321835e-001	-6.817365e-001
2.067492619814920e-001	-6.816347e-001
2.069826352339337e-001	-6.815150e-001
2.072629242114813e-001	-6.813656e-001
2.076173186742623e-001	-6.811679e-001
2.080928939031397e-001	-6.808863e-001
2.088037592024342e-001	-6.804355e-001
2.094762749084818e-001	-6.799781e-001
2.100098799054749e-001	-6.795913e-001
2.104007052123923e-001	-6.792935e-001
2.106753686589183e-001	-6.790766e-001
2.108607283373504e-001	-6.789269e-001
2.108898321829761e-001	-6.789031e-001
2.109480398742275e-001	-6.788549e-001
2.110644552567303e-001	-6.787579e-001
2.112145424561779e-001	-6.786316e-001
2.112688572288441e-001	-6.785855e-001
2.112824359220107e-001	-6.785740e-001
2.113095933083438e-001	-6.785507e-001
2.113262715471302e-001	-6.785364e-001
2.113596280247032e-001	-6.785077e-001
2.113623251848575e-001	-6.785054e-001
2.113677195051663e-001	-6.785008e-001
2.113785081457837e-001	-6.784915e-001
2.113935475389871e-001	-6.784785e-001
2.114097111407083e-001	-6.784645e-001
2.114420383441506e-001	-6.784365e-001
2.114852484830855e-001	-6.784005e-001
2.115348946664910e-001	-6.783754e-001
2.115958590647787e-001	-6.784220e-001
2.116796575712715e-001	-6.786940e-001
2.117785079273343e-001	-6.793149e-001
2.118969410998755e-001	-6.803329e-001
2.120077087843281e-001	-6.812937e-001
2.122292441532333e-001	-6.828641e-001
2.123074797199226e-001	-6.832259e-001
2.123710305946643e-001	-6.833702e-001
2.124503024797466e-001	-6.834493e-001
2.125356292420282e-001	-6.834616e-001
2.126214178752256e-001	-6.834274e-001
2.127096410781656e-001	-6.833705e-001
2.128097077647140e-001	-6.832989e-001
2.129255560126776e-001	-6.832145e-001
2.130670628697057e-001	-6.831098e-001
2.132460796418277e-001	-6.829751e-001
2.134404416314957e-001	-6.828263e-001
2.136080040086384e-001	-6.826956e-001
2.137645682756072e-001	-6.825714e-001
2.139385760469894e-001	-6.824309e-001
2.140990182424913e-001	-6.822993e-001
2.142612489573409e-001	-6.821643e-001
2.143942857040841e-001	-6.820521e-001
2.144134893768917e-001	-6.820357e-001
2.144518967225069e-001	-6.820030e-001
2.144614985589107e-001	-6.819948e-001
2.144807022317183e-001	-6.819783e-001
2.144855031499202e-001	-6.819742e-001
2.144951049863240e-001	-6.819659e-001
2.144975054454249e-001	-6.819639e-001
2.145023063636268e-001	-6.819597e-001
2.145119082000306e-001	-6.819515e-001
2.145260440836694e-001	-6.819393e-001
2.145400464148654e-001	-6.819273e-001
2.145609524883196e-001	-6.819092e-001
2.145830886481349e-001	-6.818900e-001
2.146273609677653e-001	-6.818535e-001
2.146711803614612e-001	-6.818397e-001
2.147338165869380e-001	-6.819281e-001
2.148063509739204e-001	-6.822930e-001
2.149110155677675e-001	-6.832938e-001
2.150274979111260e-001	-6.848061e-001
2.151385501327768e-001	-6.864136e-001
2.151587729508966e-001	-6.867072e-001
2.151638286554266e-001	-6.867790e-001
2.151739400644865e-001	-6.869199e-001
2.151941628826063e-001	-6.871890e-001
2.152288965649715e-001	-6.876137e-001
2.152634040888714e-001	-6.879823e-001
2.153034769222269e-001	-6.883243e-001
2.153836225889381e-001	-6.888276e-001
2.154561371588830e-001	-6.891291e-001
2.155291968411480e-001	-6.892953e-001
2.156099970466229e-001	-6.893736e-001
2.156953086891401e-001	-6.893833e-001
2.157850754034481e-001	-6.893516e-001
2.158831166022108e-001	-6.892999e-001
2.159975128571560e-001	-6.892353e-001
2.161343596774866e-001	-6.891568e-001
2.163087126270412e-001	-6.890550e-001
2.165119007401979e-001	-6.889339e-001
2.166827165753410e-001	-6.888301e-001
2.168385210777137e-001	-6.887336e-001
2.170127012763605e-001	-6.886238e-001
2.171728704397314e-001	-6.885210e-001
2.173354091156511e-001	-6.884149e-001
2.174894694524519e-001	-6.883126e-001
2.176481891115710e-001	-6.882055e-001
2.178027609988575e-001	-6.880997e-001
2.179613760130017e-001	-6.879893e-001
2.181179256352389e-001	-6.878787e-001
2.182791723094623e-001	-6.877629e-001
2.184417830645771e-001	-6.876444e-001
2.186124561083929e-001	-6.875179e-001
2.187909322930109e-001	-6.873836e-001
2.189860917130437e-001	-6.872340e-001
2.192023613200383e-001	-6.870651e-001
2.194545934607023e-001	-6.868638e-001
2.197658073107700e-001	-6.866090e-001
2.201683825999793e-001	-6.862684e-001
2.207299242177305e-001	-6.857755e-001
2.212114268504707e-001	-6.853372e-001
2.215593538569760e-001	-6.850102e-001
2.217882535115611e-001	-6.847904e-001
2.218207517479448e-001	-6.847588e-001
2.218857482207121e-001	-6.846950e-001
2.220157411662466e-001	-6.845666e-001
2.221743947871876e-001	-6.844085e-001
2.222327519282063e-001	-6.843500e-001
2.222473412134610e-001	-6.843352e-001
2.222765197839704e-001	-6.843058e-001
2.222838144265977e-001	-6.842984e-001
2.222984037118524e-001	-6.842836e-001
2.223275822823618e-001	-6.842541e-001
2.223321191269468e-001	-6.842494e-001
2.223411928161169e-001	-6.842402e-001
2.223427118870843e-001	-6.842387e-001
2.223457500290192e-001	-6.842356e-001
2.223518263128890e-001	-6.842294e-001
2.223639788806285e-001	-6.842170e-001
2.223751125409416e-001	-6.842057e-001
2.223973798615678e-001	-6.841830e-001
2.224336322474418e-001	-6.841459e-001
2.224795821131960e-001	-6.841020e-001
2.225313653122612e-001	-6.840788e-001
2.225975506383127e-001	-6.841562e-001
2.226909236466504e-001	-6.845143e-001
2.227878267107576e-001	-6.851647e-001
2.229059448184726e-001	-6.861650e-001
2.230222328434565e-001	-6.871095e-001
2.231278305736758e-001	-6.877795e-001
2.231795548404669e-001	-6.879921e-001
2.232478151592208e-001	-6.881490e-001
2.233197951003474e-001	-6.882280e-001
2.234002114293960e-001	-6.882390e-001
2.234911280041008e-001	-6.881955e-001
2.235784083843195e-001	-6.881266e-001
2.236785884646231e-001	-6.880373e-001
2.237883163636242e-001	-6.879374e-001
2.239249990403112e-001	-6.878117e-001
2.240896586499928e-001	-6.876584e-001
2.243114164752007e-001	-6.874491e-001
2.244888706345371e-001	-6.872793e-001
2.246426738985498e-001	-6.871300e-001
2.248154030207520e-001	-6.869602e-001
2.249748567102383e-001	-6.868016e-001
2.251374984638123e-001	-6.866378e-001
2.252916851682357e-001	-6.864807e-001
2.254505453736979e-001	-6.863169e-001
2.256051645998403e-001	-6.861557e-001
2.257639958376886e-001	-6.859881e-001
2.259208793056595e-001	-6.858207e-001
2.260828080983546e-001	-6.856459e-001
2.262465147737192e-001	-6.854671e-001
2.264191417892736e-001	-6.852763e-001
2.266007874288009e-001	-6.850730e-001
2.268012710164309e-001	-6.848462e-001
2.268247375962104e-001	-6.848195e-001
2.268716707557694e-001	-6.847656e-001
2.269355903715631e-001	-6.846921e-001
2.269464411664946e-001	-6.846796e-001
2.269681427563577e-001	-6.846546e-001
2.269968016613957e-001	-6.846215e-001
2.270027313723478e-001	-6.846146e-001
2.270145907942520e-001	-6.846008e-001
2.270175556497280e-001	-6.845974e-001
2.270182968635970e-001	-6.845965e-001
2.270184821670643e-001	-6.845963e-001
2.270188527739988e-001	-6.845959e-001
2.270195939878678e-001	-6.845950e-001
2.270210764156058e-001	-6.845933e-001
2.270240412710819e-001	-6.845899e-001
2.270299709820340e-001	-6.845830e-001
2.270417714360354e-001	-6.845693e-001
2.270610653208445e-001	-6.845469e-001
2.270908922542919e-001	-6.845121e-001
2.271333684838627e-001	-6.844652e-001
2.271805341775479e-001	-6.844384e-001
2.272396797597561e-001	-6.845167e-001
2.273167649750179e-001	-6.849136e-001
2.274230959817299e-001	-6.859537e-001
2.275386215743535e-001	-6.874792e-001
2.276506580614460e-001	-6.891126e-001
2.276722286768159e-001	-6.894247e-001
2.276776213306584e-001	-6.895004e-001
2.276884066383433e-001	-6.896474e-001
2.277099772537133e-001	-6.899253e-001
2.277399429487444e-001	-6.902768e-001
2.277714178365721e-001	-6.905897e-001
2.278343676122276e-001	-6.910660e-001
2.279251849216105e-001	-6.915318e-001
2.280036695738897e-001	-6.917594e-001
2.280799354421344e-001	-6.918496e-001
2.281654004049975e-001	-6.918592e-001
2.282502298042124e-001	-6.918164e-001
2.283478137813949e-001	-6.917400e-001
2.284527005492616e-001	-6.916504e-001
2.285831330210886e-001	-6.915371e-001
2.287380766562176e-001	-6.914009e-001
2.289469736698967e-001	-6.912152e-001
2.291243287691337e-001	-6.910554e-001
2.292811291505469e-001	-6.909122e-001
2.294409304514452e-001	-6.907647e-001
2.296106653374552e-001	-6.906061e-001
2.297692430734558e-001	-6.904563e-001
2.299296181101264e-001	-6.903030e-001
2.300839986844502e-001	-6.901538e-001
2.302420678486960e-001	-6.899994e-001
2.303972789823846e-001	-6.898462e-001
2.305559616456087e-001	-6.896878e-001
2.307138890020345e-001	-6.895286e-001
2.308766992894141e-001	-6.893626e-001
2.310426487249415e-001	-6.891915e-001
2.312180708519151e-001	-6.890086e-001
2.314044514579633e-001	-6.888120e-001
2.316112236066376e-001	-6.885909e-001
2.318452859988945e-001	-6.883370e-001
2.321283616115793e-001	-6.880246e-001
2.324844046060918e-001	-6.876245e-001
2.327636765651394e-001	-6.873053e-001
2.329371136019374e-001	-6.871045e-001
2.329617753023912e-001	-6.870757e-001
2.330110987032986e-001	-6.870178e-001
2.331097455051135e-001	-6.869015e-001
2.332142491619733e-001	-6.867778e-001
2.332294583069230e-001	-6.867598e-001
2.332598765968222e-001	-6.867236e-001
2.332674811692971e-001	-6.867145e-001
2.332826903142467e-001	-6.866964e-001
2.333097176203967e-001	-6.866640e-001
2.333137025619862e-001	-6.866593e-001
2.333216724451653e-001	-6.866497e-001
2.333374640681719e-001	-6.866308e-001
2.333551951281628e-001	-6.866096e-001
2.333751678330219e-001	-6.865857e-001
2.334136125798763e-001	-6.865394e-001
2.334571905052240e-001	-6.864916e-001
2.335124053550495e-001	-6.864656e-001
2.335778175314421e-001	-6.865609e-001
2.336778968515696e-001	-6.870075e-001
2.337798844039217e-001	-6.877692e-001
2.338960431212387e-001	-6.888542e-001
2.339089591610398e-001	-6.889830e-001
2.339347912406420e-001	-6.892446e-001
2.339412492605425e-001	-6.893094e-001
2.339541653003436e-001	-6.894376e-001
2.339799973799459e-001	-6.896845e-001
2.340316615391503e-001	-6.901360e-001
2.340831279682739e-001	-6.905173e-001
2.341296137661116e-001	-6.907852e-001
2.341789304050267e-001	-6.909828e-001
2.342658039157836e-001	-6.911870e-001
2.343589902343846e-001	-6.912757e-001
2.344448083535770e-001	-6.912658e-001
2.345262585891226e-001	-6.912069e-001
2.346160053453675e-001	-6.911194e-001
2.347175133210446e-001	-6.910134e-001
2.348352294631764e-001	-6.908888e-001
2.349779509591834e-001	-6.907365e-001
2.351601283412767e-001	-6.905400e-001
2.353501033168085e-001	-6.903329e-001
2.355157553123055e-001	-6.901504e-001
2.356725862717688e-001	-6.899757e-001
2.358461244328103e-001	-6.897805e-001
2.360066891633558e-001	-6.895981e-001
2.361686248716172e-001	-6.894123e-001
2.363228764171789e-001	-6.892335e-001
2.364812989722489e-001	-6.890483e-001
2.366361823076342e-001	-6.888654e-001
2.367947984678885e-001	-6.886764e-001
2.369518831487074e-001	-6.884874e-001
2.371136737331636e-001	-6.882909e-001
2.372775964669206e-001	-6.880898e-001
2.374502203447332e-001	-6.878760e-001
2.376321923291390e-001	-6.876483e-001
2.378328683550558e-001	-6.873943e-001
2.380582097018491e-001	-6.871054e-001
2.383288505001165e-001	-6.867532e-001
2.386692146838185e-001	-6.863029e-001
2.389798713654632e-001	-6.858853e-001
2.392034492131921e-001	-6.855807e-001
2.392368340101959e-001	-6.855348e-001
2.393036036042036e-001	-6.854425e-001
2.394371427922189e-001	-6.852569e-001
2.395784740037006e-001	-6.850594e-001
2.395945801639773e-001	-6.850368e-001
2.396267924845307e-001	-6.849915e-001
2.396348455646690e-001	-6.849801e-001
2.396509517249457e-001	-6.849574e-001
2.396792690262307e-001	-6.849174e-001
2.396975946566532e-001	-6.848915e-001
2.397179446368793e-001	-6.848627e-001
2.397439851381246e-001	-6.848258e-001
2.397705682415653e-001	-6.847882e-001
2.398204289192429e-001	-6.847239e-001
2.398658352244256e-001	-6.847110e-001
2.399363183659583e-001	-6.848776e-001
2.400180511681220e-001	-6.854106e-001
2.401066432479503e-001	-6.863839e-001
2.402156226263174e-001	-6.878982e-001
2.403300909686427e-001	-6.894280e-001
2.405565074161127e-001	-6.918297e-001
