time	V(vin)	V(vout)
3.167577614329947e-002	-9.645880e-001	-1.459712e-001
3.169725371432404e-002	-9.645636e-001	-1.462249e-001
3.173846063114495e-002	-9.645167e-001	-1.467006e-001
3.178177503143425e-002	-9.644675e-001	-1.471923e-001
3.183994510242519e-002	-9.644012e-001	-1.478557e-001
3.190798656830315e-002	-9.643238e-001	-1.486611e-001
3.199636000426059e-002	-9.642233e-001	-1.497661e-001
3.209084585017985e-002	-9.641157e-001	-1.510052e-001
3.219794234451707e-002	-9.639938e-001	-1.524463e-001
3.221299985496282e-002	-9.639767e-001	-1.526504e-001
3.224311487585433e-002	-9.639425e-001	-1.530590e-001
3.225064363107721e-002	-9.639339e-001	-1.531609e-001
3.226570114152296e-002	-9.639168e-001	-1.533642e-001
3.229581616241447e-002	-9.638824e-001	-1.537697e-001
3.230334491763735e-002	-9.638739e-001	-1.538707e-001
3.231840242808310e-002	-9.638568e-001	-1.540713e-001
3.234851744897461e-002	-9.638225e-001	-1.544677e-001
3.238530607072240e-002	-9.637806e-001	-1.549432e-001
3.241946547101924e-002	-9.637417e-001	-1.553730e-001
3.248778427161292e-002	-9.636639e-001	-1.562053e-001
3.256644376962312e-002	-9.635743e-001	-1.571327e-001
3.264336892578108e-002	-9.634868e-001	-1.580105e-001
3.272468760912863e-002	-9.633942e-001	-1.589138e-001
3.281146180775971e-002	-9.632953e-001	-1.598580e-001
3.290038357441241e-002	-9.631941e-001	-1.608111e-001
3.299782432444698e-002	-9.630831e-001	-1.618448e-001
3.311015433693699e-002	-9.629551e-001	-1.630280e-001
3.324525353309406e-002	-9.628012e-001	-1.644423e-001
3.341533112504519e-002	-9.626074e-001	-1.662109e-001
3.358066986835071e-002	-9.624189e-001	-1.679177e-001
3.374255589161056e-002	-9.622344e-001	-1.695761e-001
3.389651353240407e-002	-9.620588e-001	-1.711417e-001
3.403621903962940e-002	-9.618995e-001	-1.725537e-001
3.409415982754074e-002	-9.618334e-001	-1.731365e-001
3.413203563723107e-002	-9.617902e-001	-1.735163e-001
3.415552996878594e-002	-9.617634e-001	-1.737516e-001
3.416140355167465e-002	-9.617567e-001	-1.738103e-001
3.417315071745208e-002	-9.617433e-001	-1.739278e-001
3.417608750889644e-002	-9.617400e-001	-1.739571e-001
3.417682170675753e-002	-9.617391e-001	-1.739644e-001
3.417829010247971e-002	-9.617375e-001	-1.739791e-001
3.418122689392407e-002	-9.617341e-001	-1.740085e-001
3.418710047681278e-002	-9.617274e-001	-1.740671e-001
3.419566095012485e-002	-9.617177e-001	-1.741526e-001
3.421135995082357e-002	-9.616997e-001	-1.743092e-001
3.423627957643425e-002	-9.616713e-001	-1.745576e-001
3.427467305538937e-002	-9.616275e-001	-1.749405e-001
3.431971909357279e-002	-9.615761e-001	-1.753956e-001
3.437383155234940e-002	-9.615144e-001	-1.759665e-001
3.444143552934615e-002	-9.614372e-001	-1.767443e-001
3.454174882199710e-002	-9.613228e-001	-1.780208e-001
3.464456724153278e-002	-9.612055e-001	-1.794353e-001
3.475996490552572e-002	-9.610738e-001	-1.810858e-001
3.477278684309060e-002	-9.610591e-001	-1.812706e-001
3.479843071822036e-002	-9.610298e-001	-1.816402e-001
3.480484168700280e-002	-9.610226e-001	-1.817323e-001
3.481766362456767e-002	-9.610079e-001	-1.819158e-001
3.484330749969743e-002	-9.609786e-001	-1.822814e-001
3.484971846847988e-002	-9.609713e-001	-1.823724e-001
3.486254040604475e-002	-9.609567e-001	-1.825528e-001
3.488818428117451e-002	-9.609274e-001	-1.829084e-001
3.492541145273495e-002	-9.608849e-001	-1.834138e-001
3.495917538735106e-002	-9.608464e-001	-1.838576e-001
3.502670325658329e-002	-9.607692e-001	-1.847108e-001
3.510606245619866e-002	-9.606786e-001	-1.856740e-001
3.518300718045048e-002	-9.605908e-001	-1.865715e-001
3.526357690367268e-002	-9.604988e-001	-1.874808e-001
3.534997351162635e-002	-9.604001e-001	-1.884319e-001
3.543813202034061e-002	-9.602994e-001	-1.893851e-001
3.553497811356998e-002	-9.601888e-001	-1.904197e-001
3.564623973884978e-002	-9.600617e-001	-1.915992e-001
3.578019926692932e-002	-9.599086e-001	-1.930105e-001
3.594805264507334e-002	-9.597168e-001	-1.947664e-001
3.616877055435520e-002	-9.594646e-001	-1.970569e-001
3.634548578622179e-002	-9.592625e-001	-1.988758e-001
3.649972043249983e-002	-9.590861e-001	-2.004499e-001
3.667408709714035e-002	-9.588867e-001	-2.022156e-001
3.683392433657295e-002	-9.587039e-001	-2.038217e-001
3.699701033319723e-002	-9.585173e-001	-2.054476e-001
3.715113970980261e-002	-9.583409e-001	-2.069737e-001
3.724461098641879e-002	-9.582340e-001	-2.078939e-001
3.729761847737747e-002	-9.581733e-001	-2.084136e-001
3.733049370019783e-002	-9.581357e-001	-2.087352e-001
3.733871250590292e-002	-9.581262e-001	-2.088154e-001
3.735515011731310e-002	-9.581075e-001	-2.089759e-001
3.735925952016565e-002	-9.581028e-001	-2.090160e-001
3.736747832587074e-002	-9.580933e-001	-2.090961e-001
3.738134285085143e-002	-9.580774e-001	-2.092312e-001
3.739842124801200e-002	-9.580579e-001	-2.093976e-001
3.741744188070165e-002	-9.580361e-001	-2.095826e-001
3.745356151366925e-002	-9.579948e-001	-2.099343e-001
3.749690352775934e-002	-9.579452e-001	-2.103632e-001
3.754980221190182e-002	-9.578846e-001	-2.109161e-001
3.761314701046863e-002	-9.578121e-001	-2.116556e-001
3.770633324405759e-002	-9.577054e-001	-2.128952e-001
3.780227993230928e-002	-9.575955e-001	-2.143109e-001
3.792169000629397e-002	-9.574587e-001	-2.161698e-001
3.793588076023985e-002	-9.574425e-001	-2.163935e-001
3.796426226813162e-002	-9.574100e-001	-2.168390e-001
3.802102528391516e-002	-9.573449e-001	-2.177228e-001
3.802260490983586e-002	-9.573432e-001	-2.177472e-001
3.802576416167726e-002	-9.573395e-001	-2.177957e-001
3.803208266536005e-002	-9.573323e-001	-2.178924e-001
3.804471967272564e-002	-9.573178e-001	-2.180842e-001
3.806999368745680e-002	-9.572889e-001	-2.184614e-001
3.809929299392523e-002	-9.572553e-001	-2.188875e-001
3.813411550950670e-002	-9.572154e-001	-2.193739e-001
3.820376054066962e-002	-9.571356e-001	-2.202983e-001
3.828509720587614e-002	-9.570425e-001	-2.213212e-001
3.836070484580729e-002	-9.569558e-001	-2.222231e-001
3.843978336263071e-002	-9.568652e-001	-2.231261e-001
3.852609442469437e-002	-9.567662e-001	-2.240801e-001
3.861322908494241e-002	-9.566664e-001	-2.250207e-001
3.870902120930074e-002	-9.565566e-001	-2.260384e-001
3.881808446904224e-002	-9.564316e-001	-2.271863e-001
3.894953719943649e-002	-9.562808e-001	-2.285607e-001
3.911256949094340e-002	-9.560939e-001	-2.302535e-001
3.932683598076565e-002	-9.558482e-001	-2.324610e-001
3.950340625261575e-002	-9.556456e-001	-2.342656e-001
3.965919542173590e-002	-9.554668e-001	-2.358454e-001
3.978695803191113e-002	-9.553202e-001	-2.371338e-001
3.980524927112127e-002	-9.552992e-001	-2.373175e-001
3.984183174954156e-002	-9.552572e-001	-2.376839e-001
3.989174595761277e-002	-9.551999e-001	-2.381832e-001
3.990017091563286e-002	-9.551902e-001	-2.382674e-001
3.991702083167304e-002	-9.551709e-001	-2.384356e-001
3.992123331068308e-002	-9.551660e-001	-2.384776e-001
3.992965826870317e-002	-9.551564e-001	-2.385616e-001
3.994650818474335e-002	-9.551371e-001	-2.387295e-001
3.996233144854506e-002	-9.551189e-001	-2.388871e-001
3.997840711408871e-002	-9.551004e-001	-2.390471e-001
4.000008592137692e-002	-9.550756e-001	-2.392626e-001
4.002342160707190e-002	-9.550487e-001	-2.394943e-001
4.007009297846188e-002	-9.549952e-001	-2.399579e-001
4.011396011903531e-002	-9.549448e-001	-2.404004e-001
4.017970534892455e-002	-9.548693e-001	-2.410934e-001
4.025498024740309e-002	-9.547829e-001	-2.419487e-001
4.035221851889830e-002	-9.546713e-001	-2.431488e-001
4.047107366102147e-002	-9.545347e-001	-2.447019e-001
4.058031276422466e-002	-9.544092e-001	-2.461636e-001
4.060194875161274e-002	-9.543844e-001	-2.464537e-001
4.060735774845976e-002	-9.543782e-001	-2.465260e-001
4.061817574215380e-002	-9.543658e-001	-2.466699e-001
4.063981172954188e-002	-9.543409e-001	-2.469550e-001
4.067506659049037e-002	-9.543004e-001	-2.474117e-001
4.071129651112006e-002	-9.542588e-001	-2.478696e-001
4.075125938956425e-002	-9.542128e-001	-2.483570e-001
4.083118514645266e-002	-9.541211e-001	-2.492940e-001
4.090515418360257e-002	-9.540361e-001	-2.501278e-001
4.097995448008898e-002	-9.539501e-001	-2.509394e-001
4.106966791065154e-002	-9.538470e-001	-2.518849e-001
4.115277180869247e-002	-9.537514e-001	-2.527423e-001
4.124827844103055e-002	-9.536417e-001	-2.537133e-001
4.134628448486691e-002	-9.535290e-001	-2.547013e-001
4.146956517170570e-002	-9.533873e-001	-2.559382e-001
4.148711212906208e-002	-9.533671e-001	-2.561137e-001
4.152220604377485e-002	-9.533268e-001	-2.564637e-001
4.158039204950457e-002	-9.532598e-001	-2.570432e-001
4.158874345243083e-002	-9.532502e-001	-2.571263e-001
4.160544625828336e-002	-9.532310e-001	-2.572922e-001
4.161927850782158e-002	-9.532151e-001	-2.574295e-001
4.163350062391747e-002	-9.531988e-001	-2.575707e-001
4.163705615294144e-002	-9.531947e-001	-2.576059e-001
4.163794503519744e-002	-9.531937e-001	-2.576148e-001
4.163972279970942e-002	-9.531916e-001	-2.576324e-001
4.164327832873339e-002	-9.531875e-001	-2.576676e-001
4.165038938678134e-002	-9.531794e-001	-2.577381e-001
4.165940735084635e-002	-9.531690e-001	-2.578275e-001
4.167744327897638e-002	-9.531482e-001	-2.580060e-001
4.170444260516316e-002	-9.531172e-001	-2.582733e-001
4.174724256220420e-002	-9.530680e-001	-2.587009e-001
4.179214335480255e-002	-9.530163e-001	-2.591719e-001
4.185080063977500e-002	-9.529488e-001	-2.598611e-001
4.192240668709067e-002	-9.528664e-001	-2.608624e-001
4.203744498214714e-002	-9.527341e-001	-2.627464e-001
4.214936146173300e-002	-9.526054e-001	-2.647453e-001
4.226445447067707e-002	-9.524729e-001	-2.668512e-001
4.228321448964284e-002	-9.524513e-001	-2.671883e-001
4.232073452757437e-002	-9.524081e-001	-2.678401e-001
4.236772939377592e-002	-9.523540e-001	-2.686245e-001
4.240730208061582e-002	-9.523085e-001	-2.692508e-001
4.245224664794051e-002	-9.522567e-001	-2.699156e-001
4.254213578258990e-002	-9.521533e-001	-2.711562e-001
4.262559035677024e-002	-9.520572e-001	-2.722345e-001
4.270271450865399e-002	-9.519684e-001	-2.731725e-001
4.278879085675638e-002	-9.518693e-001	-2.741745e-001
4.287293662788376e-002	-9.517724e-001	-2.751241e-001
4.297146209254782e-002	-9.516590e-001	-2.762131e-001
4.307619615225862e-002	-9.515383e-001	-2.773585e-001
4.311674875518477e-002	-9.514916e-001	-2.777999e-001
4.312026785899993e-002	-9.514875e-001	-2.778381e-001
4.312730606663025e-002	-9.514794e-001	-2.779146e-001
4.312906561853783e-002	-9.514774e-001	-2.779337e-001
4.313258472235299e-002	-9.514734e-001	-2.779719e-001
4.313962292998332e-002	-9.514652e-001	-2.780483e-001
4.314138248189089e-002	-9.514632e-001	-2.780674e-001
4.314182236986779e-002	-9.514627e-001	-2.780722e-001
4.314270214582158e-002	-9.514617e-001	-2.780817e-001
4.314446169772916e-002	-9.514596e-001	-2.781008e-001
4.314798080154432e-002	-9.514556e-001	-2.781390e-001
4.315501828761410e-002	-9.514475e-001	-2.782153e-001
4.316794330218796e-002	-9.514326e-001	-2.783554e-001
4.318901635520481e-002	-9.514083e-001	-2.785837e-001
4.322079434187408e-002	-9.513717e-001	-2.789277e-001
4.326493461385452e-002	-9.513209e-001	-2.794066e-001
4.331320815198603e-002	-9.512653e-001	-2.799412e-001
4.337510386707828e-002	-9.511939e-001	-2.806668e-001
4.345735291609275e-002	-9.510992e-001	-2.817200e-001
4.355539089561659e-002	-9.509862e-001	-2.830935e-001
4.367404596508082e-002	-9.508494e-001	-2.848555e-001
4.378429586679564e-002	-9.507223e-001	-2.865271e-001
4.378984789620088e-002	-9.507160e-001	-2.866112e-001
4.380095195501135e-002	-9.507031e-001	-2.867788e-001
4.380372796971396e-002	-9.507000e-001	-2.868206e-001
4.380927999911920e-002	-9.506935e-001	-2.869040e-001
4.382038405792967e-002	-9.506807e-001	-2.870698e-001
4.384259217555060e-002	-9.506552e-001	-2.873976e-001
4.387131828986932e-002	-9.506220e-001	-2.878135e-001
4.390384227283070e-002	-9.505845e-001	-2.882699e-001
4.396889023875347e-002	-9.505095e-001	-2.891444e-001
4.405716396776973e-002	-9.504077e-001	-2.902771e-001
4.413491810915524e-002	-9.503181e-001	-2.912301e-001
4.421216241980241e-002	-9.502290e-001	-2.921415e-001
4.429841343322632e-002	-9.501296e-001	-2.931319e-001
4.438457143363459e-002	-9.500301e-001	-2.941029e-001
4.448317459552296e-002	-9.499164e-001	-2.952013e-001
4.458996841939371e-002	-9.497932e-001	-2.963831e-001
4.472262132554806e-002	-9.496402e-001	-2.978434e-001
4.488205547360875e-002	-9.494562e-001	-2.995890e-001
4.504662582066850e-002	-9.492662e-001	-3.013799e-001
4.520595262032931e-002	-9.490823e-001	-3.031029e-001
4.536515380147594e-002	-9.488984e-001	-3.048134e-001
4.552780728867449e-002	-9.487106e-001	-3.065497e-001
4.569782821617209e-002	-9.485142e-001	-3.083526e-001
4.585887238936456e-002	-9.483281e-001	-3.100489e-001
4.601881453502249e-002	-9.481434e-001	-3.117224e-001
4.617428349488178e-002	-9.479637e-001	-3.133384e-001
4.633193488362470e-002	-9.477814e-001	-3.149663e-001
4.648812823575520e-002	-9.476009e-001	-3.165684e-001
4.664691849814823e-002	-9.474173e-001	-3.181862e-001
4.680628077321025e-002	-9.472330e-001	-3.197986e-001
4.697054547598348e-002	-9.470430e-001	-3.214507e-001
4.703480566739664e-002	-9.469686e-001	-3.220942e-001
4.705087071524994e-002	-9.469501e-001	-3.222545e-001
4.708300081095652e-002	-9.469129e-001	-3.225748e-001
4.709103333488317e-002	-9.469036e-001	-3.226548e-001
4.710709838273646e-002	-9.468850e-001	-3.228147e-001
4.713922847844305e-002	-9.468479e-001	-3.231342e-001
4.715753490533325e-002	-9.468266e-001	-3.233161e-001
4.715980119358120e-002	-9.468240e-001	-3.233386e-001
4.716433377007711e-002	-9.468188e-001	-3.233836e-001
4.717339892306893e-002	-9.468083e-001	-3.234735e-001
4.718716993340220e-002	-9.467924e-001	-3.236101e-001
4.720174132324895e-002	-9.467755e-001	-3.237545e-001
4.723088410294247e-002	-9.467418e-001	-3.240431e-001
4.727271520700793e-002	-9.466934e-001	-3.244585e-001
4.732017507889027e-002	-9.466385e-001	-3.249420e-001
4.737844604504516e-002	-9.465710e-001	-3.255810e-001
4.745513924252351e-002	-9.464822e-001	-3.265365e-001
4.757452020782234e-002	-9.463441e-001	-3.282227e-001
4.768248741687207e-002	-9.462191e-001	-3.298705e-001
4.780169512289795e-002	-9.460810e-001	-3.317419e-001
4.780437105058805e-002	-9.460780e-001	-3.317837e-001
4.780972290596827e-002	-9.460718e-001	-3.318669e-001
4.782042661672870e-002	-9.460594e-001	-3.320328e-001
4.782310254441881e-002	-9.460563e-001	-3.320742e-001
4.782845439979903e-002	-9.460501e-001	-3.321565e-001
4.783915811055946e-002	-9.460377e-001	-3.323199e-001
4.786056553208032e-002	-9.460129e-001	-3.326417e-001
4.788391105111543e-002	-9.459859e-001	-3.329828e-001
4.793060208918566e-002	-9.459318e-001	-3.336351e-001
4.800142821969280e-002	-9.458498e-001	-3.345691e-001
4.808198566423155e-002	-9.457565e-001	-3.355661e-001
4.815682857501628e-002	-9.456698e-001	-3.364395e-001
4.823397407949545e-002	-9.455804e-001	-3.373019e-001
4.826678311003323e-002	-9.455425e-001	-3.376590e-001
4.828993790843308e-002	-9.455156e-001	-3.379074e-001
4.829024699285854e-002	-9.455153e-001	-3.379107e-001
4.829086516170947e-002	-9.455146e-001	-3.379173e-001
4.829210149941132e-002	-9.455131e-001	-3.379304e-001
4.829457417481503e-002	-9.455102e-001	-3.379567e-001
4.829951952562245e-002	-9.455045e-001	-3.380092e-001
4.830941022723728e-002	-9.454930e-001	-3.381140e-001
4.831970097653215e-002	-9.454811e-001	-3.382227e-001
4.834028247512188e-002	-9.454573e-001	-3.384390e-001
4.837301038249280e-002	-9.454194e-001	-3.387808e-001
4.841846365206559e-002	-9.453667e-001	-3.392535e-001
4.846695039234649e-002	-9.453105e-001	-3.397628e-001
4.853024636147684e-002	-9.452372e-001	-3.404570e-001
4.861413936715823e-002	-9.451399e-001	-3.414480e-001
4.870911033331626e-002	-9.450299e-001	-3.426638e-001
4.882914850789349e-002	-9.448907e-001	-3.442872e-001
4.893889997805756e-002	-9.447635e-001	-3.458033e-001
4.894152544834111e-002	-9.447605e-001	-3.458396e-001
4.894677638890820e-002	-9.447544e-001	-3.459121e-001
4.895727827004238e-002	-9.447422e-001	-3.460568e-001
4.895990374032593e-002	-9.447392e-001	-3.460929e-001
4.896515468089303e-002	-9.447331e-001	-3.461650e-001
4.897565656202721e-002	-9.447209e-001	-3.463083e-001
4.899666032429558e-002	-9.446965e-001	-3.465918e-001
4.901994207803683e-002	-9.446696e-001	-3.468999e-001
4.906650558551934e-002	-9.446156e-001	-3.474963e-001
4.913666543283099e-002	-9.445342e-001	-3.483577e-001
4.921797283675724e-002	-9.444399e-001	-3.493107e-001
4.929342513345300e-002	-9.443524e-001	-3.501576e-001
4.937366206627022e-002	-9.442594e-001	-3.510274e-001
4.946049926931819e-002	-9.441587e-001	-3.519460e-001
4.954939251634965e-002	-9.440556e-001	-3.528712e-001
4.964659908513787e-002	-9.439428e-001	-3.538738e-001
4.975831562107692e-002	-9.438131e-001	-3.550196e-001
4.989255396187863e-002	-9.436574e-001	-3.563891e-001
5.006109115221119e-002	-9.434618e-001	-3.580984e-001
5.022186262114421e-002	-9.432752e-001	-3.597185e-001
5.038286167494507e-002	-9.430882e-001	-3.613300e-001
5.053608123647581e-002	-9.429103e-001	-3.628534e-001
5.069548760940956e-002	-9.427252e-001	-3.644277e-001
5.085367078488548e-002	-9.425414e-001	-3.659794e-001
5.101914364294884e-002	-9.423491e-001	-3.675913e-001
5.117672916898261e-002	-9.421660e-001	-3.691158e-001
5.133584033636059e-002	-9.419811e-001	-3.706443e-001
5.149087422412135e-002	-9.418009e-001	-3.721232e-001
5.164927393356502e-002	-9.416167e-001	-3.736237e-001
5.180654362866329e-002	-9.414338e-001	-3.751029e-001
5.196825742443973e-002	-9.412458e-001	-3.766153e-001
5.198808014660095e-002	-9.412227e-001	-3.767999e-001
5.202772559092338e-002	-9.411766e-001	-3.771679e-001
5.207125749749548e-002	-9.411259e-001	-3.775715e-001
5.208072194870578e-002	-9.411150e-001	-3.776591e-001
5.209965085112638e-002	-9.410929e-001	-3.778342e-001
5.211384450341848e-002	-9.410764e-001	-3.779655e-001
5.212821266413346e-002	-9.410597e-001	-3.780982e-001
5.213013945868734e-002	-9.410574e-001	-3.781160e-001
5.213399304779511e-002	-9.410530e-001	-3.781516e-001
5.214170022601063e-002	-9.410440e-001	-3.782227e-001
5.215394149782982e-002	-9.410298e-001	-3.783357e-001
5.216679579586402e-002	-9.410148e-001	-3.784542e-001
5.219250439193240e-002	-9.409849e-001	-3.786910e-001
5.223148062738905e-002	-9.409395e-001	-3.790498e-001
5.227773324195124e-002	-9.408857e-001	-3.794790e-001
5.233240855066557e-002	-9.408221e-001	-3.800064e-001
5.240278129727632e-002	-9.407402e-001	-3.807418e-001
5.248199322824279e-002	-9.406480e-001	-3.816383e-001
5.249507778342205e-002	-9.406328e-001	-3.817965e-001
5.252124689378057e-002	-9.406024e-001	-3.821253e-001
5.252778917137020e-002	-9.405947e-001	-3.822086e-001
5.254087372654946e-002	-9.405795e-001	-3.823770e-001
5.254414486534428e-002	-9.405757e-001	-3.824193e-001
5.255068714293391e-002	-9.405681e-001	-3.825044e-001
5.255232271233131e-002	-9.405662e-001	-3.825257e-001
5.255559385112613e-002	-9.405624e-001	-3.825685e-001
5.256213612871576e-002	-9.405547e-001	-3.826543e-001
5.257074070123246e-002	-9.405447e-001	-3.827678e-001
5.258519107117778e-002	-9.405279e-001	-3.829595e-001
5.260029872693388e-002	-9.405103e-001	-3.831615e-001
