time	V(output2)	V(vin2)
4.357200119212415e-001	-1.295195e-001	-1.285600e-001
4.358191448962307e-001	-1.293317e-001	-1.283617e-001
4.359339035190857e-001	-1.291271e-001	-1.281322e-001
4.360468559223881e-001	-1.289345e-001	-1.279063e-001
4.360612209110938e-001	-1.289106e-001	-1.278776e-001
4.360899508885053e-001	-1.288631e-001	-1.278201e-001
4.360971333828582e-001	-1.288512e-001	-1.278057e-001
4.361114983715640e-001	-1.288275e-001	-1.277770e-001
4.361150896187404e-001	-1.288216e-001	-1.277698e-001
4.361222721130933e-001	-1.288097e-001	-1.277555e-001
4.361240677366815e-001	-1.288067e-001	-1.277519e-001
4.361276589838579e-001	-1.288007e-001	-1.277447e-001
4.361348414782108e-001	-1.287888e-001	-1.277303e-001
4.361492064669166e-001	-1.287648e-001	-1.277016e-001
4.361779364443281e-001	-1.287160e-001	-1.276441e-001
4.362084837012926e-001	-1.286629e-001	-1.275830e-001
4.362465379723719e-001	-1.285948e-001	-1.275069e-001
4.362671428284756e-001	-1.285572e-001	-1.274657e-001
4.362722940425016e-001	-1.285476e-001	-1.274554e-001
4.362825964705535e-001	-1.285283e-001	-1.274348e-001
4.362929362197215e-001	-1.285089e-001	-1.274141e-001
4.362942951832314e-001	-1.285063e-001	-1.274114e-001
4.362970131102512e-001	-1.285012e-001	-1.274060e-001
4.363024489642908e-001	-1.284908e-001	-1.273951e-001
4.363117504410035e-001	-1.284730e-001	-1.273765e-001
4.363209639614705e-001	-1.284553e-001	-1.273581e-001
4.363350818961276e-001	-1.284280e-001	-1.273298e-001
4.363499788427416e-001	-1.283989e-001	-1.273000e-001
4.363797727359697e-001	-1.283401e-001	-1.272404e-001
4.364206022501836e-001	-1.282587e-001	-1.271588e-001
4.364677005391069e-001	-1.281640e-001	-1.270646e-001
4.364734371704878e-001	-1.281524e-001	-1.270531e-001
4.364849104332494e-001	-1.281292e-001	-1.270302e-001
4.364971387395565e-001	-1.281044e-001	-1.270057e-001
4.365089327154050e-001	-1.280805e-001	-1.269821e-001
4.365257700133414e-001	-1.280464e-001	-1.269485e-001
4.365437127151397e-001	-1.280101e-001	-1.269126e-001
4.365795981187364e-001	-1.279378e-001	-1.268408e-001
4.366213317642612e-001	-1.278548e-001	-1.267573e-001
4.366744650013399e-001	-1.277520e-001	-1.266511e-001
4.367384612664620e-001	-1.276341e-001	-1.265231e-001
4.368359492176417e-001	-1.274677e-001	-1.263281e-001
4.369387305213147e-001	-1.273082e-001	-1.261225e-001
4.370276599341846e-001	-1.271807e-001	-1.259447e-001
4.370293611631808e-001	-1.271783e-001	-1.259413e-001
4.370327636211730e-001	-1.271737e-001	-1.259345e-001
4.370395685371575e-001	-1.271645e-001	-1.259209e-001
4.370531783691266e-001	-1.271461e-001	-1.258936e-001
4.370803980330646e-001	-1.271088e-001	-1.258392e-001
4.371058337664537e-001	-1.270731e-001	-1.257883e-001
4.371567052332320e-001	-1.269999e-001	-1.256866e-001
4.371666868607205e-001	-1.269852e-001	-1.256666e-001
4.371866501156975e-001	-1.269549e-001	-1.256267e-001
4.372265766256516e-001	-1.268921e-001	-1.255468e-001
4.373042396787130e-001	-1.267635e-001	-1.253915e-001
4.373628993732912e-001	-1.266603e-001	-1.252742e-001
4.374152190862762e-001	-1.265629e-001	-1.251696e-001
4.374731429230747e-001	-1.264508e-001	-1.250537e-001
4.375550813268720e-001	-1.262881e-001	-1.248898e-001
4.376388717593084e-001	-1.261198e-001	-1.247223e-001
4.376737002660920e-001	-1.260495e-001	-1.246526e-001
4.376968737705848e-001	-1.260027e-001	-1.246063e-001
4.377026671467079e-001	-1.259910e-001	-1.245947e-001
4.377142538989542e-001	-1.259677e-001	-1.245715e-001
4.377248288468035e-001	-1.259463e-001	-1.245503e-001
4.377358765010819e-001	-1.259240e-001	-1.245282e-001
4.377487439801805e-001	-1.258980e-001	-1.245025e-001
4.377613840196888e-001	-1.258725e-001	-1.244772e-001
4.377789336058602e-001	-1.258371e-001	-1.244421e-001
4.377977075288839e-001	-1.257992e-001	-1.244046e-001
4.378352553749312e-001	-1.257234e-001	-1.243295e-001
4.378404745974188e-001	-1.257129e-001	-1.243191e-001
4.378509130423939e-001	-1.256918e-001	-1.242982e-001
4.378717899323442e-001	-1.256497e-001	-1.242564e-001
4.378752046431399e-001	-1.256428e-001	-1.242496e-001
4.378820340647312e-001	-1.256290e-001	-1.242359e-001
4.378956929079138e-001	-1.256014e-001	-1.242086e-001
4.379118956961856e-001	-1.255687e-001	-1.241762e-001
4.379299085895006e-001	-1.255324e-001	-1.241402e-001
4.379659343761307e-001	-1.254597e-001	-1.240681e-001
4.380091346495644e-001	-1.253729e-001	-1.239817e-001
4.380619352286674e-001	-1.252682e-001	-1.238761e-001
4.381246520568316e-001	-1.251454e-001	-1.237507e-001
4.382168415676118e-001	-1.249629e-001	-1.235663e-001
4.383223107603301e-001	-1.247456e-001	-1.233554e-001
4.384356887375217e-001	-1.245025e-001	-1.231286e-001
4.384505249659698e-001	-1.244698e-001	-1.230989e-001
4.384542340230818e-001	-1.244616e-001	-1.230915e-001
4.384616521373059e-001	-1.244450e-001	-1.230767e-001
4.384764883657540e-001	-1.244117e-001	-1.230470e-001
4.385061608226502e-001	-1.243445e-001	-1.229877e-001
4.385395616602170e-001	-1.242680e-001	-1.229209e-001
4.385450037583299e-001	-1.242554e-001	-1.229100e-001
4.385558879545556e-001	-1.242300e-001	-1.228882e-001
4.385776563470070e-001	-1.241794e-001	-1.228447e-001
4.386084677499106e-001	-1.241081e-001	-1.227831e-001
4.386407275449062e-001	-1.240344e-001	-1.227185e-001
4.387052471348973e-001	-1.238896e-001	-1.225895e-001
4.387546759305298e-001	-1.237805e-001	-1.224906e-001
4.387626759218901e-001	-1.237631e-001	-1.224746e-001
4.387786759046105e-001	-1.237287e-001	-1.224426e-001
4.388035025784803e-001	-1.236757e-001	-1.223930e-001
4.388053622309178e-001	-1.236717e-001	-1.223893e-001
4.388090815357927e-001	-1.236639e-001	-1.223818e-001
4.388165201455427e-001	-1.236481e-001	-1.223670e-001
4.388177798280948e-001	-1.236455e-001	-1.223644e-001
4.388202991931990e-001	-1.236402e-001	-1.223594e-001
4.388253379234075e-001	-1.236296e-001	-1.223493e-001
4.388341087507238e-001	-1.236112e-001	-1.223318e-001
4.388431657240247e-001	-1.235923e-001	-1.223137e-001
4.388612796706266e-001	-1.235547e-001	-1.222774e-001
4.388891553917148e-001	-1.234972e-001	-1.222217e-001
4.389314035569067e-001	-1.234109e-001	-1.221372e-001
4.389757023807078e-001	-1.233210e-001	-1.220486e-001
4.390344652846900e-001	-1.232022e-001	-1.219311e-001
4.391085752744006e-001	-1.230547e-001	-1.217828e-001
4.392200258775449e-001	-1.228411e-001	-1.215599e-001
4.393229847980156e-001	-1.226551e-001	-1.213540e-001
4.394417363418678e-001	-1.224510e-001	-1.211165e-001
4.394585485907550e-001	-1.224229e-001	-1.210829e-001
4.394921730885291e-001	-1.223673e-001	-1.210157e-001
4.395400970698566e-001	-1.222882e-001	-1.209198e-001
4.395496797754518e-001	-1.222723e-001	-1.209006e-001
4.395520754518507e-001	-1.222683e-001	-1.208958e-001
4.395568668046483e-001	-1.222604e-001	-1.208863e-001
4.395664495102435e-001	-1.222445e-001	-1.208671e-001
4.395856149214339e-001	-1.222122e-001	-1.208288e-001
4.396133832228454e-001	-1.221645e-001	-1.207732e-001
4.396453897330664e-001	-1.221084e-001	-1.207092e-001
4.396626925839193e-001	-1.220774e-001	-1.206746e-001
4.396670182966325e-001	-1.220696e-001	-1.206660e-001
4.396756697220589e-001	-1.220538e-001	-1.206487e-001
4.396875320121293e-001	-1.220319e-001	-1.206249e-001
4.397024345274779e-001	-1.220041e-001	-1.205951e-001
4.397189436180645e-001	-1.219729e-001	-1.205621e-001
4.397500902787295e-001	-1.219132e-001	-1.204998e-001
4.397903550757071e-001	-1.218350e-001	-1.204193e-001
4.397956829984339e-001	-1.218245e-001	-1.204086e-001
4.398063388438875e-001	-1.218034e-001	-1.203873e-001
4.398077198553910e-001	-1.218007e-001	-1.203846e-001
4.398104818783980e-001	-1.217952e-001	-1.203790e-001
4.398160059244120e-001	-1.217843e-001	-1.203680e-001
4.398250778207400e-001	-1.217662e-001	-1.203498e-001
4.398345565852364e-001	-1.217473e-001	-1.203309e-001
4.398535141142292e-001	-1.217093e-001	-1.202930e-001
4.398826424208155e-001	-1.216508e-001	-1.202347e-001
4.399254472304965e-001	-1.215646e-001	-1.201491e-001
4.399705476139584e-001	-1.214747e-001	-1.200589e-001
4.400305210070604e-001	-1.213584e-001	-1.199390e-001
4.401077524114086e-001	-1.212173e-001	-1.197845e-001
4.402067750065392e-001	-1.210530e-001	-1.195865e-001
4.403210611732430e-001	-1.208804e-001	-1.193579e-001
4.403348597378141e-001	-1.208610e-001	-1.193303e-001
4.403624568669562e-001	-1.208239e-001	-1.192751e-001
4.403693561492418e-001	-1.208146e-001	-1.192613e-001
4.403831547138128e-001	-1.207963e-001	-1.192337e-001
4.403866043549556e-001	-1.207917e-001	-1.192268e-001
4.403935036372411e-001	-1.207826e-001	-1.192130e-001
4.404073022018122e-001	-1.207644e-001	-1.191854e-001
4.404107518429549e-001	-1.207599e-001	-1.191785e-001
4.404116142532406e-001	-1.207587e-001	-1.191768e-001
4.404133390738120e-001	-1.207564e-001	-1.191733e-001
4.404167887149547e-001	-1.207519e-001	-1.191664e-001
4.404236879972402e-001	-1.207428e-001	-1.191526e-001
4.404374865618113e-001	-1.207244e-001	-1.191250e-001
4.404613218251406e-001	-1.206919e-001	-1.190774e-001
4.405083857009098e-001	-1.206262e-001	-1.189832e-001
4.405162905831229e-001	-1.206148e-001	-1.189674e-001
4.405321003475490e-001	-1.205917e-001	-1.189358e-001
4.405360527886555e-001	-1.205858e-001	-1.189279e-001
4.405439576708686e-001	-1.205741e-001	-1.189121e-001
4.405459338914219e-001	-1.205711e-001	-1.189081e-001
4.405498863325284e-001	-1.205652e-001	-1.189002e-001
4.405508744428051e-001	-1.205637e-001	-1.188983e-001
4.405528506633583e-001	-1.205607e-001	-1.188943e-001
4.405568031044648e-001	-1.205547e-001	-1.188864e-001
4.405647079866779e-001	-1.205426e-001	-1.188706e-001
4.405805177511041e-001	-1.205178e-001	-1.188390e-001
4.406074966238646e-001	-1.204742e-001	-1.187850e-001
4.406364390695413e-001	-1.204250e-001	-1.187271e-001
4.406943239608946e-001	-1.203207e-001	-1.186114e-001
4.407857778539289e-001	-1.201467e-001	-1.184284e-001
4.408830150319925e-001	-1.199549e-001	-1.182340e-001
4.409793541776745e-001	-1.197617e-001	-1.180413e-001
4.409904612995490e-001	-1.197394e-001	-1.180191e-001
4.410126755432980e-001	-1.196947e-001	-1.179746e-001
4.410446463399536e-001	-1.196304e-001	-1.179107e-001
4.410497734592094e-001	-1.196201e-001	-1.179005e-001
4.410600276977209e-001	-1.195994e-001	-1.178799e-001
4.410699697989685e-001	-1.195794e-001	-1.178601e-001
4.410724553242804e-001	-1.195744e-001	-1.178551e-001
4.410774263749042e-001	-1.195644e-001	-1.178451e-001
4.410873684761518e-001	-1.195444e-001	-1.178253e-001
4.410994983112583e-001	-1.195200e-001	-1.178010e-001
4.411128997030592e-001	-1.194930e-001	-1.177742e-001
4.411397024866611e-001	-1.194391e-001	-1.177206e-001
4.411773397040258e-001	-1.193634e-001	-1.176453e-001
4.412226942880712e-001	-1.192721e-001	-1.175546e-001
4.412764440530654e-001	-1.191641e-001	-1.174471e-001
4.413483837044001e-001	-1.190209e-001	-1.173032e-001
4.414548348331536e-001	-1.188159e-001	-1.170903e-001
4.415678514613538e-001	-1.186103e-001	-1.168643e-001
4.416782368263366e-001	-1.184203e-001	-1.166435e-001
4.417797103396115e-001	-1.182510e-001	-1.164406e-001
4.417958107252311e-001	-1.182244e-001	-1.164084e-001
4.418280114964703e-001	-1.181705e-001	-1.163440e-001
4.418722912871489e-001	-1.180948e-001	-1.162554e-001
4.419117597221619e-001	-1.180251e-001	-1.161765e-001
4.419559375581038e-001	-1.179436e-001	-1.160881e-001
4.420442932299877e-001	-1.177744e-001	-1.159114e-001
4.421213415271781e-001	-1.176228e-001	-1.157573e-001
4.421577028316642e-001	-1.175502e-001	-1.156846e-001
4.421667931577857e-001	-1.175319e-001	-1.156664e-001
4.421849738100288e-001	-1.174954e-001	-1.156301e-001
4.422157597447543e-001	-1.174335e-001	-1.155685e-001
4.422318736516910e-001	-1.174012e-001	-1.155363e-001
4.422347424179103e-001	-1.173954e-001	-1.155305e-001
4.422404799503488e-001	-1.173839e-001	-1.155190e-001
4.422519550152258e-001	-1.173608e-001	-1.154961e-001
4.422651443384463e-001	-1.173343e-001	-1.154697e-001
4.422798708384948e-001	-1.173047e-001	-1.154403e-001
4.423093238385918e-001	-1.172455e-001	-1.153814e-001
4.423485349538019e-001	-1.171668e-001	-1.153029e-001
4.423954507749054e-001	-1.170725e-001	-1.152091e-001
4.424514942448958e-001	-1.169601e-001	-1.150970e-001
4.425286496388466e-001	-1.168073e-001	-1.149427e-001
4.426339701771799e-001	-1.166067e-001	-1.147321e-001
4.427460418970521e-001	-1.164054e-001	-1.145079e-001
4.428579343011386e-001	-1.162140e-001	-1.142841e-001
4.428722835265135e-001	-1.161901e-001	-1.142554e-001
4.429009819772633e-001	-1.161429e-001	-1.141980e-001
4.429583788787629e-001	-1.160486e-001	-1.140832e-001
4.429658298292145e-001	-1.160363e-001	-1.140683e-001
4.429807317301177e-001	-1.160116e-001	-1.140385e-001
4.430105355319240e-001	-1.159618e-001	-1.139789e-001
4.430154255649395e-001	-1.159535e-001	-1.139691e-001
4.430252056309702e-001	-1.159368e-001	-1.139496e-001
4.430447657630317e-001	-1.159030e-001	-1.139105e-001
4.430474434780075e-001	-1.158983e-001	-1.139051e-001
4.430527989079590e-001	-1.158889e-001	-1.138944e-001
4.430635097678620e-001	-1.158699e-001	-1.138730e-001
4.430761763930792e-001	-1.158472e-001	-1.138477e-001
4.430902666784150e-001	-1.158218e-001	-1.138195e-001
4.430937892497490e-001	-1.158154e-001	-1.138124e-001
4.431008343924169e-001	-1.158024e-001	-1.137983e-001
4.431149246777527e-001	-1.157764e-001	-1.137701e-001
4.431173363268244e-001	-1.157720e-001	-1.137653e-001
4.431179392390924e-001	-1.157708e-001	-1.137641e-001
4.431191450636282e-001	-1.157686e-001	-1.137617e-001
4.431215567126999e-001	-1.157641e-001	-1.137569e-001
4.431263800108434e-001	-1.157551e-001	-1.137472e-001
4.431348906549362e-001	-1.157391e-001	-1.137302e-001
4.431439676863656e-001	-1.157219e-001	-1.137121e-001
4.431621217492244e-001	-1.156872e-001	-1.136758e-001
4.431906867832924e-001	-1.156320e-001	-1.136186e-001
4.432326486089627e-001	-1.155497e-001	-1.135347e-001
4.432773757800449e-001	-1.154611e-001	-1.134452e-001
4.433360575872121e-001	-1.153451e-001	-1.133279e-001
4.434114207782250e-001	-1.152022e-001	-1.131772e-001
4.435203445327599e-001	-1.150136e-001	-1.129593e-001
4.436203525904637e-001	-1.148606e-001	-1.127593e-001
4.437402632574244e-001	-1.146945e-001	-1.125195e-001
4.437569623339112e-001	-1.146724e-001	-1.124861e-001
4.437611371030329e-001	-1.146670e-001	-1.124777e-001
4.437694866412764e-001	-1.146562e-001	-1.124610e-001
4.437861857177632e-001	-1.146345e-001	-1.124276e-001
4.438195838707368e-001	-1.145905e-001	-1.123608e-001
4.438543233192307e-001	-1.145437e-001	-1.122914e-001
4.438602874785714e-001	-1.145354e-001	-1.122794e-001
4.438722157972528e-001	-1.145184e-001	-1.122556e-001
4.438960724346157e-001	-1.144833e-001	-1.122079e-001
4.439270205470595e-001	-1.144356e-001	-1.121460e-001
4.439597666061454e-001	-1.143815e-001	-1.120805e-001
4.440252587243173e-001	-1.142650e-001	-1.119495e-001
4.441115136390896e-001	-1.141018e-001	-1.117770e-001
4.442110779253499e-001	-1.139059e-001	-1.115778e-001
4.443016113916896e-001	-1.137251e-001	-1.113968e-001
4.443134020955029e-001	-1.137014e-001	-1.113732e-001
4.443369835031294e-001	-1.136542e-001	-1.113260e-001
4.443727231471643e-001	-1.135827e-001	-1.112546e-001
4.443781447581306e-001	-1.135718e-001	-1.112437e-001
4.443889879800634e-001	-1.135501e-001	-1.112220e-001
4.443916987855466e-001	-1.135447e-001	-1.112166e-001
4.443971203965130e-001	-1.135338e-001	-1.112058e-001
4.444079636184458e-001	-1.135121e-001	-1.111841e-001
4.444215594722358e-001	-1.134849e-001	-1.111569e-001
4.444339818843679e-001	-1.134600e-001	-1.111320e-001
4.444520274760989e-001	-1.134239e-001	-1.110959e-001
4.444711830071974e-001	-1.133855e-001	-1.110576e-001
4.445094940693943e-001	-1.133088e-001	-1.109810e-001
4.445512525561158e-001	-1.132251e-001	-1.108975e-001
4.446072236881487e-001	-1.131131e-001	-1.107856e-001
4.446737734953525e-001	-1.129810e-001	-1.106525e-001
4.447797518639842e-001	-1.127770e-001	-1.104405e-001
4.448941426051088e-001	-1.125686e-001	-1.102117e-001
4.450036467460596e-001	-1.123791e-001	-1.099927e-001
4.450198683331285e-001	-1.123518e-001	-1.099603e-001
4.450523115072661e-001	-1.122983e-001	-1.098954e-001
4.451171978555414e-001	-1.121914e-001	-1.097656e-001
4.451267262760928e-001	-1.121758e-001	-1.097465e-001
4.451457831171958e-001	-1.121444e-001	-1.097084e-001
4.451505473274715e-001	-1.121366e-001	-1.096989e-001
4.451600757480230e-001	-1.121208e-001	-1.096798e-001
4.451791325891259e-001	-1.120889e-001	-1.096417e-001
4.452072804534081e-001	-1.120409e-001	-1.095854e-001
4.452374809181339e-001	-1.119879e-001	-1.095250e-001
4.452978818475855e-001	-1.118770e-001	-1.094042e-001
4.454117993510861e-001	-1.116590e-001	-1.091764e-001
4.455012335468677e-001	-1.114828e-001	-1.089975e-001
4.455756595149268e-001	-1.113342e-001	-1.088487e-001
4.455854138804906e-001	-1.113147e-001	-1.088292e-001
4.456049226116181e-001	-1.112756e-001	-1.087902e-001
4.456316829888019e-001	-1.112221e-001	-1.087366e-001
4.456470739235897e-001	-1.111913e-001	-1.087058e-001
4.456509216572867e-001	-1.111836e-001	-1.086982e-001
4.456518835907109e-001	-1.111817e-001	-1.086962e-001
4.456538074575594e-001	-1.111778e-001	-1.086924e-001
4.456576551912563e-001	-1.111701e-001	-1.086847e-001
4.456645934273857e-001	-1.111562e-001	-1.086708e-001
4.456752314818059e-001	-1.111349e-001	-1.086495e-001
4.456866773084705e-001	-1.111120e-001	-1.086266e-001
4.457095689617998e-001	-1.110662e-001	-1.085809e-001
4.457439907641154e-001	-1.109973e-001	-1.085120e-001
4.457884960351277e-001	-1.109083e-001	-1.084230e-001
4.458384840947375e-001	-1.108082e-001	-1.083230e-001
4.459041634120743e-001	-1.106775e-001	-1.081917e-001
4.459963522852736e-001	-1.104983e-001	-1.080073e-001
4.460952499093911e-001	-1.103152e-001	-1.078095e-001
4.462102058942191e-001	-1.101145e-001	-1.075796e-001
4.463100858244263e-001	-1.099468e-001	-1.073798e-001
4.463221962217779e-001	-1.099268e-001	-1.073556e-001
4.463464170164812e-001	-1.098872e-001	-1.073072e-001
4.463846116986001e-001	-1.098246e-001	-1.072308e-001
4.463902067165526e-001	-1.098154e-001	-1.072196e-001
4.464013967524576e-001	-1.097969e-001	-1.071972e-001
4.464041942614338e-001	-1.097923e-001	-1.071916e-001
4.464097892793863e-001	-1.097830e-001	-1.071804e-001
4.464209793152913e-001	-1.097643e-001	-1.071580e-001
4.464232378435059e-001	-1.097605e-001	-1.071535e-001
4.464277548999352e-001	-1.097529e-001	-1.071445e-001
4.464367890127937e-001	-1.097376e-001	-1.071264e-001
4.464455716813746e-001	-1.097226e-001	-1.071089e-001
4.464591918259122e-001	-1.096990e-001	-1.070816e-001
4.464742799173671e-001	-1.096725e-001	-1.070514e-001
4.465044561002767e-001	-1.096183e-001	-1.069911e-001
4.465452653587586e-001	-1.095431e-001	-1.069095e-001
4.465925665367316e-001	-1.094534e-001	-1.068149e-001
4.466509003089872e-001	-1.093404e-001	-1.066982e-001
4.467309351285775e-001	-1.091871e-001	-1.065381e-001
4.468301355858942e-001	-1.090094e-001	-1.063397e-001
4.469222932776796e-001	-1.088624e-001	-1.061554e-001
4.470269348080542e-001	-1.087139e-001	-1.059461e-001
