time	V(output)	V(vin)
8.425139025536126e-001	7.270402e-001	9.962590e-001
8.425168757428485e-001	7.270038e-001	9.962566e-001
8.425228221213204e-001	7.269312e-001	9.962518e-001
8.425347148782640e-001	7.267858e-001	9.962421e-001
8.425585003921513e-001	7.264951e-001	9.962227e-001
8.425850426175591e-001	7.261702e-001	9.962009e-001
8.426381270683747e-001	7.255195e-001	9.961572e-001
8.427223306188345e-001	7.244865e-001	9.960874e-001
8.427982547836452e-001	7.235563e-001	9.960239e-001
8.428777851144272e-001	7.225863e-001	9.959568e-001
8.429744029905898e-001	7.214165e-001	9.958746e-001
8.430695733947499e-001	7.202746e-001	9.957928e-001
8.431817654470337e-001	7.189422e-001	9.956954e-001
8.433045272382598e-001	7.174994e-001	9.955875e-001
8.433897104283165e-001	7.165065e-001	9.955118e-001
8.433995561185815e-001	7.163925e-001	9.955030e-001
8.434192474991116e-001	7.161652e-001	9.954854e-001
8.434586302601717e-001	7.157122e-001	9.954501e-001
8.435068193870302e-001	7.151597e-001	9.954067e-001
8.435278505725522e-001	7.149193e-001	9.953878e-001
8.435331083689327e-001	7.148594e-001	9.953830e-001
8.435436239616937e-001	7.147396e-001	9.953735e-001
8.435450247384407e-001	7.147236e-001	9.953722e-001
8.435478262919348e-001	7.146917e-001	9.953697e-001
8.435534293989229e-001	7.146280e-001	9.953646e-001
8.435627026595786e-001	7.145226e-001	9.953562e-001
8.435723575865226e-001	7.144130e-001	9.953474e-001
8.435916674404106e-001	7.141942e-001	9.953299e-001
8.436217765479381e-001	7.138535e-001	9.953024e-001
8.436261247036158e-001	7.138044e-001	9.952985e-001
8.436348210149710e-001	7.137064e-001	9.952905e-001
8.436493969344708e-001	7.135422e-001	9.952772e-001
8.436674991743823e-001	7.133387e-001	9.952607e-001
8.436863750898400e-001	7.131270e-001	9.952433e-001
8.437168102920525e-001	7.127866e-001	9.952154e-001
8.437595873590135e-001	7.123101e-001	9.951758e-001
8.438074815207246e-001	7.117795e-001	9.951315e-001
8.438703072626406e-001	7.110909e-001	9.950730e-001
8.439557301928771e-001	7.101697e-001	9.949928e-001
8.440304781712245e-001	7.093773e-001	9.949222e-001
8.440413418181779e-001	7.092639e-001	9.949118e-001
8.440630691120848e-001	7.090400e-001	9.948912e-001
8.441065236998987e-001	7.085949e-001	9.948497e-001
8.441115908302229e-001	7.085432e-001	9.948449e-001
8.441217250908714e-001	7.084405e-001	9.948352e-001
8.441242586560335e-001	7.084149e-001	9.948328e-001
8.441293257863577e-001	7.083637e-001	9.948279e-001
8.441394600470061e-001	7.082614e-001	9.948183e-001
8.441416045612729e-001	7.082398e-001	9.948162e-001
8.441458935898064e-001	7.081966e-001	9.948121e-001
8.441544716468734e-001	7.081105e-001	9.948038e-001
8.441658149263907e-001	7.079968e-001	9.947929e-001
8.441781289229580e-001	7.078738e-001	9.947811e-001
8.442027569160927e-001	7.076288e-001	9.947574e-001
8.442390724171796e-001	7.072697e-001	9.947224e-001
8.442833571501547e-001	7.068340e-001	9.946795e-001
8.442898686277965e-001	7.067702e-001	9.946731e-001
8.443028915830803e-001	7.066429e-001	9.946604e-001
8.443289374936477e-001	7.063884e-001	9.946351e-001
8.443597350540697e-001	7.060875e-001	9.946050e-001
8.443641228410137e-001	7.060446e-001	9.946007e-001
8.443728984149016e-001	7.059587e-001	9.945921e-001
8.443904495626774e-001	7.057868e-001	9.945750e-001
8.444193838269333e-001	7.055028e-001	9.945465e-001
8.444531134968865e-001	7.051710e-001	9.945133e-001
8.444892489316451e-001	7.048156e-001	9.944777e-001
8.445615198011626e-001	7.041073e-001	9.944059e-001
8.446532023450768e-001	7.032177e-001	9.943143e-001
8.447517591860123e-001	7.022755e-001	9.942150e-001
8.448422256683906e-001	7.014218e-001	9.941230e-001
8.448542114017063e-001	7.013098e-001	9.941108e-001
8.448781828683376e-001	7.010869e-001	9.940863e-001
8.448841757349954e-001	7.010313e-001	9.940801e-001
8.448961614683110e-001	7.009202e-001	9.940678e-001
8.449201329349424e-001	7.006980e-001	9.940433e-001
8.449234753763648e-001	7.006670e-001	9.940398e-001
8.449301602592096e-001	7.006050e-001	9.940330e-001
8.449313215607666e-001	7.005942e-001	9.940318e-001
8.449316118861557e-001	7.005916e-001	9.940315e-001
8.449333538384911e-001	7.005754e-001	9.940297e-001
8.449356764416049e-001	7.005539e-001	9.940273e-001
8.449403216478325e-001	7.005108e-001	9.940225e-001
8.449472323395921e-001	7.004467e-001	9.940154e-001
8.449610537231114e-001	7.003185e-001	9.940012e-001
8.449821316620305e-001	7.001229e-001	9.939794e-001
8.450149801040454e-001	6.998179e-001	9.939455e-001
8.450566226776800e-001	6.994312e-001	9.939023e-001
8.451053752649653e-001	6.989791e-001	9.938515e-001
8.451665053052786e-001	6.984149e-001	9.937875e-001
8.452530917557288e-001	6.976252e-001	9.936964e-001
8.453505156920343e-001	6.967552e-001	9.935930e-001
8.454483081913237e-001	6.959055e-001	9.934884e-001
8.455559941047774e-001	6.949905e-001	9.933723e-001
8.455718263982454e-001	6.948581e-001	9.933552e-001
8.456034909851813e-001	6.945962e-001	9.933208e-001
8.456668201590530e-001	6.940752e-001	9.932517e-001
8.456686630754666e-001	6.940600e-001	9.932497e-001
8.456723489082939e-001	6.940299e-001	9.932457e-001
8.456797205739484e-001	6.939697e-001	9.932376e-001
8.456815634903619e-001	6.939547e-001	9.932356e-001
8.456852493231892e-001	6.939246e-001	9.932315e-001
8.456926209888437e-001	6.938645e-001	9.932235e-001
8.457073643201526e-001	6.937444e-001	9.932073e-001
8.457328995484258e-001	6.935361e-001	9.931793e-001
8.457627593322038e-001	6.932923e-001	9.931464e-001
8.458224788997597e-001	6.928044e-001	9.930805e-001
8.459216267764984e-001	6.919957e-001	9.929703e-001
8.460019690246424e-001	6.913446e-001	9.928804e-001
8.460839530752619e-001	6.906877e-001	9.927881e-001
8.461782733360880e-001	6.899432e-001	9.926811e-001
8.462782384904917e-001	6.891679e-001	9.925669e-001
8.463955622197159e-001	6.882764e-001	9.924317e-001
8.465315370531356e-001	6.872609e-001	9.922735e-001
8.465474728682498e-001	6.871435e-001	9.922549e-001
8.465793444984784e-001	6.869113e-001	9.922175e-001
8.466216513628242e-001	6.866047e-001	9.921678e-001
8.466286661038596e-001	6.865540e-001	9.921595e-001
8.466426955859302e-001	6.864532e-001	9.921430e-001
8.466673288075846e-001	6.862767e-001	9.921139e-001
8.466708014754096e-001	6.862518e-001	9.921098e-001
8.466777468110598e-001	6.862023e-001	9.921016e-001
8.466874762443836e-001	6.861330e-001	9.920901e-001
8.466970653795932e-001	6.860648e-001	9.920788e-001
8.467116119036261e-001	6.859616e-001	9.920615e-001
8.467269842535596e-001	6.858529e-001	9.920433e-001
8.467577289534266e-001	6.856367e-001	9.920068e-001
8.467985525320680e-001	6.853515e-001	9.919581e-001
8.468463703586644e-001	6.850196e-001	9.919010e-001
8.468522121485277e-001	6.849793e-001	9.918940e-001
8.468638957282543e-001	6.848989e-001	9.918800e-001
8.468653767468244e-001	6.848887e-001	9.918782e-001
8.468683387839646e-001	6.848684e-001	9.918747e-001
8.468742628582451e-001	6.848277e-001	9.918676e-001
8.468839418459664e-001	6.847615e-001	9.918560e-001
8.468940368353659e-001	6.846925e-001	9.918438e-001
8.469142268141650e-001	6.845551e-001	9.918196e-001
8.469455433867663e-001	6.843432e-001	9.917818e-001
8.469889147177451e-001	6.840528e-001	9.917295e-001
8.470358195603694e-001	6.837439e-001	9.916726e-001
8.470976583298884e-001	6.833466e-001	9.915974e-001
8.471804737531781e-001	6.828299e-001	9.914961e-001
8.472388206933101e-001	6.824754e-001	9.914244e-001
8.472475262879360e-001	6.824238e-001	9.914137e-001
8.472649374771877e-001	6.823221e-001	9.913923e-001
8.472997598556911e-001	6.821206e-001	9.913492e-001
8.473049540213939e-001	6.820908e-001	9.913428e-001
8.473153423527998e-001	6.820317e-001	9.913299e-001
8.473325841387568e-001	6.819342e-001	9.913086e-001
8.473457748172777e-001	6.818601e-001	9.912922e-001
8.473598714719395e-001	6.817815e-001	9.912747e-001
8.473780421325439e-001	6.816809e-001	9.912521e-001
8.473970428400550e-001	6.815763e-001	9.912285e-001
8.474017930169329e-001	6.815502e-001	9.912226e-001
8.474112933706884e-001	6.814984e-001	9.912107e-001
8.474302940781996e-001	6.813952e-001	9.911870e-001
8.474350442550774e-001	6.813695e-001	9.911811e-001
8.474445446088330e-001	6.813182e-001	9.911692e-001
8.474635453163442e-001	6.812158e-001	9.911454e-001
8.474923445881792e-001	6.810607e-001	9.911094e-001
8.475230840100311e-001	6.808952e-001	9.910707e-001
8.475845628537346e-001	6.805643e-001	9.909933e-001
8.475980433691580e-001	6.804917e-001	9.909763e-001
8.476250044000048e-001	6.803465e-001	9.909422e-001
8.476674656100102e-001	6.801183e-001	9.908884e-001
8.477068978035580e-001	6.799072e-001	9.908383e-001
8.477493573239600e-001	6.796821e-001	9.907842e-001
8.478342763647638e-001	6.792405e-001	9.906754e-001
8.479344635817914e-001	6.787329e-001	9.905463e-001
8.480308462665727e-001	6.782566e-001	9.904214e-001
8.480417699947594e-001	6.782036e-001	9.904071e-001
8.480636174511329e-001	6.780989e-001	9.903786e-001
8.480690793152262e-001	6.780728e-001	9.903715e-001
8.480800030434130e-001	6.780208e-001	9.903572e-001
8.480827339754598e-001	6.780078e-001	9.903537e-001
8.480834167084714e-001	6.780045e-001	9.903528e-001
8.480847821744948e-001	6.779980e-001	9.903510e-001
8.480875131065415e-001	6.779850e-001	9.903474e-001
8.480929749706349e-001	6.779591e-001	9.903403e-001
8.480940402856161e-001	6.779540e-001	9.903389e-001
8.480961709155785e-001	6.779439e-001	9.903361e-001
8.481004321755035e-001	6.779237e-001	9.903306e-001
8.481070437551529e-001	6.778923e-001	9.903219e-001
8.481178825512752e-001	6.778408e-001	9.903077e-001
8.481293035288957e-001	6.777866e-001	9.902928e-001
8.481513248463359e-001	6.776818e-001	9.902639e-001
8.481824501843659e-001	6.775336e-001	9.902231e-001
8.482270317578260e-001	6.773209e-001	9.901643e-001
8.482739817867587e-001	6.770971e-001	9.901023e-001
8.483382993938288e-001	6.767926e-001	9.900171e-001
8.484233548531092e-001	6.763987e-001	9.899037e-001
8.485216667719102e-001	6.759619e-001	9.897720e-001
8.486158270239439e-001	6.755663e-001	9.896450e-001
8.487207911273476e-001	6.751454e-001	9.895025e-001
8.487356087629883e-001	6.750879e-001	9.894823e-001
8.487652440342697e-001	6.749756e-001	9.894419e-001
8.488245145768325e-001	6.747537e-001	9.893608e-001
8.488393322124732e-001	6.746988e-001	9.893405e-001
8.488430366213834e-001	6.746852e-001	9.893354e-001
8.488504454392037e-001	6.746581e-001	9.893252e-001
8.488652630748444e-001	6.746037e-001	9.893048e-001
8.488948983461259e-001	6.744950e-001	9.892641e-001
8.489260373961910e-001	6.743805e-001	9.892212e-001
8.489645609492437e-001	6.742384e-001	9.891679e-001
8.490416080553489e-001	6.739538e-001	9.890611e-001
8.491209897031381e-001	6.736622e-001	9.889504e-001
8.492017657059741e-001	6.733710e-001	9.888372e-001
8.492993312556258e-001	6.730291e-001	9.886999e-001
8.493923702553023e-001	6.727147e-001	9.885680e-001
8.495032051145455e-001	6.723557e-001	9.884099e-001
8.496216184482015e-001	6.719854e-001	9.882399e-001
8.496343909620376e-001	6.719466e-001	9.882215e-001
8.496599359897099e-001	6.718707e-001	9.881846e-001
8.497110260450543e-001	6.717215e-001	9.881107e-001
8.497752109600952e-001	6.715373e-001	9.880176e-001
8.497825968876523e-001	6.715164e-001	9.880068e-001
8.497973687427667e-001	6.714751e-001	9.879853e-001
8.498087572925388e-001	6.714434e-001	9.879687e-001
8.498116044299818e-001	6.714355e-001	9.879646e-001
8.498172987048679e-001	6.714198e-001	9.879562e-001
8.498281275780747e-001	6.713901e-001	9.879404e-001
8.498410883803684e-001	6.713546e-001	9.879215e-001
8.498555985311456e-001	6.713152e-001	9.879003e-001
8.498830711008754e-001	6.712415e-001	9.878601e-001
8.499213240541117e-001	6.711403e-001	9.878041e-001
8.499666819752950e-001	6.710229e-001	9.877374e-001
8.500215191429792e-001	6.708835e-001	9.876566e-001
8.500307528763150e-001	6.708605e-001	9.876429e-001
8.500492203429866e-001	6.708149e-001	9.876156e-001
8.500743929342391e-001	6.707535e-001	9.875784e-001
8.500893661814221e-001	6.707172e-001	9.875562e-001
8.500921235334591e-001	6.707106e-001	9.875522e-001
8.500976382375332e-001	6.706974e-001	9.875439e-001
8.501086676456813e-001	6.706712e-001	9.875276e-001
8.501214996769219e-001	6.706411e-001	9.875085e-001
8.501357701357692e-001	6.706082e-001	9.874874e-001
8.501643110534639e-001	6.705440e-001	9.874449e-001
8.502031800422486e-001	6.704599e-001	9.873869e-001
8.502493136424993e-001	6.703654e-001	9.873180e-001
8.503048614719617e-001	6.702593e-001	9.872348e-001
8.503804906186211e-001	6.701260e-001	9.871210e-001
8.504377094593674e-001	6.700323e-001	9.870346e-001
8.504466112305182e-001	6.700187e-001	9.870211e-001
8.504644147728200e-001	6.699929e-001	9.869941e-001
8.505000218574236e-001	6.699435e-001	9.869401e-001
8.505168463231374e-001	6.699211e-001	9.869146e-001
8.505314192425054e-001	6.699024e-001	9.868925e-001
8.505451249139746e-001	6.698855e-001	9.868716e-001
8.505590485551046e-001	6.698685e-001	9.868504e-001
8.505625294653870e-001	6.698644e-001	9.868451e-001
8.505694912859519e-001	6.698561e-001	9.868345e-001
8.505712317410932e-001	6.698541e-001	9.868318e-001
8.505747126513756e-001	6.698500e-001	9.868265e-001
8.505816744719406e-001	6.698419e-001	9.868159e-001
8.505955981130705e-001	6.698260e-001	9.867947e-001
8.506174677542454e-001	6.698011e-001	9.867613e-001
8.506604911159642e-001	6.697524e-001	9.866954e-001
8.507055717117310e-001	6.697018e-001	9.866263e-001
8.507729036790305e-001	6.696267e-001	9.865226e-001
8.507830712260698e-001	6.696154e-001	9.865069e-001
8.508034063201485e-001	6.695932e-001	9.864755e-001
8.508084900936682e-001	6.695876e-001	9.864677e-001
8.508186576407075e-001	6.695766e-001	9.864520e-001
8.508389927347863e-001	6.695552e-001	9.864205e-001
8.508796629229436e-001	6.695139e-001	9.863575e-001
8.509318563690087e-001	6.694634e-001	9.862764e-001
8.509793282676705e-001	6.694202e-001	9.862024e-001
8.510280264455433e-001	6.693795e-001	9.861263e-001
8.511254228012889e-001	6.693067e-001	9.859735e-001
8.511970400248505e-001	6.692587e-001	9.858606e-001
8.512062257633822e-001	6.692531e-001	9.858462e-001
8.512245972404456e-001	6.692428e-001	9.858171e-001
8.512482898039608e-001	6.692300e-001	9.857796e-001
8.512528090772327e-001	6.692276e-001	9.857724e-001
8.512618476237764e-001	6.692230e-001	9.857581e-001
8.512715429261227e-001	6.692181e-001	9.857427e-001
8.512818340062728e-001	6.692130e-001	9.857264e-001
8.512836795768080e-001	6.692121e-001	9.857235e-001
8.512873707178782e-001	6.692103e-001	9.857177e-001
8.512947530000188e-001	6.692067e-001	9.857059e-001
8.513095175643000e-001	6.691995e-001	9.856825e-001
8.513356722883511e-001	6.691867e-001	9.856409e-001
8.513644955456809e-001	6.691719e-001	9.855950e-001
8.514157484380563e-001	6.691448e-001	9.855132e-001
8.514634828040952e-001	6.691191e-001	9.854367e-001
8.515429617155876e-001	6.690785e-001	9.853091e-001
8.516392005399190e-001	6.690403e-001	9.851538e-001
8.517331319244371e-001	6.690218e-001	9.850014e-001
8.518284558685182e-001	6.690243e-001	9.848460e-001
8.519319146600950e-001	6.690455e-001	9.846764e-001
8.520191517026956e-001	6.690719e-001	9.845327e-001
8.521072541973600e-001	6.691003e-001	9.843869e-001
8.521529797130099e-001	6.691141e-001	9.843110e-001
8.522199630694965e-001	6.691335e-001	9.841994e-001
8.523003986086495e-001	6.691591e-001	9.840649e-001
8.523917434350939e-001	6.691942e-001	9.839114e-001
8.524892936943869e-001	6.692411e-001	9.837468e-001
8.525912004348560e-001	6.693014e-001	9.835739e-001
8.527045532637098e-001	6.693814e-001	9.833804e-001
8.528082875748650e-001	6.694648e-001	9.832025e-001
8.528540257720720e-001	6.695052e-001	9.831237e-001
8.528833892991082e-001	6.695327e-001	9.830731e-001
8.529014805168599e-001	6.695503e-001	9.830418e-001
8.529376629523632e-001	6.695863e-001	9.829792e-001
8.529420096075535e-001	6.695907e-001	9.829717e-001
8.529507029179342e-001	6.695996e-001	9.829566e-001
8.529656958835467e-001	6.696152e-001	9.829306e-001
8.529827565908764e-001	6.696333e-001	9.829010e-001
8.530016440668636e-001	6.696536e-001	9.828682e-001
8.530326081950709e-001	6.696879e-001	9.828144e-001
8.530751485867177e-001	6.697366e-001	9.827403e-001
8.531233063570891e-001	6.697941e-001	9.826562e-001
8.531860631769982e-001	6.698728e-001	9.825464e-001
8.532548709159111e-001	6.699632e-001	9.824256e-001
8.532653173644490e-001	6.699776e-001	9.824072e-001
8.532862102615247e-001	6.700074e-001	9.823704e-001
8.532914334857937e-001	6.700150e-001	9.823612e-001
8.533018799343316e-001	6.700305e-001	9.823428e-001
8.533227728314073e-001	6.700621e-001	9.823059e-001
8.533258057328317e-001	6.700668e-001	9.823005e-001
8.533318715356802e-001	6.700763e-001	9.822899e-001
8.533440031413775e-001	6.700956e-001	9.822684e-001
8.533590918831556e-001	6.701200e-001	9.822417e-001
8.533754465001860e-001	6.701472e-001	9.822128e-001
8.534013801699208e-001	6.701919e-001	9.821669e-001
8.534426395998322e-001	6.702661e-001	9.820937e-001
8.534867678475971e-001	6.703493e-001	9.820153e-001
8.535452363838747e-001	6.704655e-001	9.819111e-001
8.536191551568909e-001	6.706186e-001	9.817789e-001
8.536316401895990e-001	6.706454e-001	9.817566e-001
8.536566102550153e-001	6.707006e-001	9.817118e-001
8.536948088070058e-001	6.707868e-001	9.816432e-001
8.537005248216590e-001	6.708000e-001	9.816329e-001
8.537019538253223e-001	6.708032e-001	9.816303e-001
8.537048118326490e-001	6.708099e-001	9.816252e-001
8.537105278473023e-001	6.708233e-001	9.816149e-001
8.537219598766088e-001	6.708500e-001	9.815943e-001
8.537325724384471e-001	6.708750e-001	9.815753e-001
8.537352255789067e-001	6.708813e-001	9.815705e-001
8.537405318598259e-001	6.708938e-001	9.815609e-001
8.537511444216642e-001	6.709189e-001	9.815418e-001
8.537640865195693e-001	6.709496e-001	9.815184e-001
8.537781534735629e-001	6.709830e-001	9.814931e-001
8.538062873815503e-001	6.710501e-001	9.814423e-001
8.538457827599664e-001	6.711448e-001	9.813708e-001
8.538915224368331e-001	6.712552e-001	9.812879e-001
8.539477677366156e-001	6.713927e-001	9.811857e-001
8.540232679073269e-001	6.715800e-001	9.810480e-001
8.540362332368359e-001	6.716128e-001	9.810244e-001
