time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
1.062941905104793e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.153454e+000	1.059199e-001	1.579031e-002	4.884860e-003
1.073471626988783e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.373578e-001	8.229545e-002	1.247163e-002	4.318832e-003
1.086734186081048e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.141047e-001	6.003433e-002	9.410490e-003	3.870841e-003
1.102457461389982e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.083706e-001	4.114839e-002	6.891206e-003	3.611590e-003
1.119419405621795e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.446762e-001	2.718706e-002	5.117782e-003	3.576065e-003
1.135143156942266e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.370339e-001	1.854871e-002	4.109154e-003	3.723163e-003
1.150919834678312e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.619513e-001	1.280997e-002	3.534457e-003	4.013680e-003
1.166380003876753e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.110579e-001	9.071964e-003	3.260091e-003	4.414639e-003
1.182381720159827e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.502624e-002	6.532145e-003	3.188719e-003	4.939911e-003
1.198366290161641e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.059578e-002	4.897226e-003	3.272536e-003	5.572572e-003
1.214562218837159e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.394031e-002	3.865945e-003	3.477470e-003	6.326436e-003
1.230223034274059e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	2.313105e-002	3.277733e-003	3.768320e-003	7.172093e-003
1.245974088040128e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.585354e-002	2.966979e-003	4.140645e-003	8.151718e-003
1.261540353244958e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.104124e-002	2.850791e-003	4.580988e-003	9.263757e-003
1.277349513572902e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.797737e-003	2.870752e-003	5.100633e-003	1.056218e-002
