time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
9.288982425098936e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.776059e-003	1.511855e-002	1.702398e-001	6.290972e-001
9.297347402805904e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.780425e-003	1.516809e-002	1.749387e-001	6.175754e-001
9.314077358219841e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.789165e-003	1.526840e-002	1.871356e-001	5.955095e-001
9.347537269047714e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.806655e-003	1.547073e-002	2.175218e-001	5.526552e-001
9.351899479449862e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.808936e-003	1.549732e-002	2.225625e-001	5.472291e-001
9.352990032050399e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.809506e-003	1.550401e-002	2.240555e-001	5.459001e-001
9.355171137251473e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.810648e-003	1.551739e-002	2.273218e-001	5.432531e-001
9.359533347653621e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.812930e-003	1.554423e-002	2.360696e-001	5.380006e-001
9.368257768457919e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.817497e-003	1.559810e-002	2.622756e-001	5.276296e-001
9.378829856680315e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.823033e-003	1.566374e-002	3.070215e-001	5.153095e-001
9.395088126382331e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.831552e-003	1.576543e-002	3.941123e-001	4.968572e-001
9.412251238496289e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.840551e-003	1.587398e-002	5.050040e-001	4.781294e-001
9.446577462724204e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.858571e-003	1.609456e-002	7.628682e-001	4.427348e-001
9.490398235111563e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.881611e-003	1.638217e-002	1.117671e+000	4.008292e-001
9.541866735190786e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.908729e-003	1.672955e-002	1.527872e+000	3.563263e-001
9.604859570393238e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.942015e-003	1.717059e-002	1.965782e+000	3.085490e-001
9.694349627189198e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.989472e-003	1.782584e-002	2.445514e+000	2.507621e-001
9.787760516990015e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.039244e-003	1.854977e-002	2.777677e+000	2.014397e-001
9.909005831105181e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.104123e-003	1.953690e-002	3.045339e+000	1.484446e-001
9.922824571611503e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.111544e-003	1.965412e-002	3.064222e+000	1.432842e-001
9.950462052624145e-003	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.126434e-003	1.989674e-002	3.085377e+000	1.342656e-001
1.000573701464943e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.156262e-003	2.039078e-002	3.111298e+000	1.173423e-001
1.001955575515575e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.163732e-003	2.051659e-002	3.112388e+000	1.133860e-001
1.002301044028233e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.165602e-003	2.054844e-002	3.111027e+000	1.124434e-001
1.002991981053549e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.169343e-003	2.061244e-002	3.104184e+000	1.105874e-001
1.004373855104182e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.176830e-003	2.074147e-002	3.080130e+000	1.069785e-001
1.006851338117500e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.190269e-003	2.097562e-002	3.021926e+000	1.007753e-001
1.009419512949757e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.204226e-003	2.122323e-002	2.949682e+000	9.476680e-002
1.014555862614271e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.232224e-003	2.173433e-002	2.787432e+000	8.395103e-002
1.022419199703640e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.275253e-003	2.254914e-002	2.526159e+000	6.947660e-002
1.029672100986489e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.315135e-003	2.333890e-002	2.283872e+000	5.816128e-002
1.036925481000853e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.355240e-003	2.417416e-002	2.048388e+000	4.876636e-002
1.044959516894389e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.399924e-003	2.515559e-002	1.800838e+000	4.016216e-002
1.053540656398045e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.447961e-003	2.627331e-002	1.554999e+000	3.264509e-002
1.062449880838028e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.498198e-003	2.751964e-002	1.323102e+000	2.636650e-002
1.072200906281197e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.553638e-003	2.899920e-002	1.098788e+000	2.094990e-002
1.083486547400861e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.618434e-003	3.088526e-002	8.775595e-001	1.615510e-002
1.097041074103166e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.697223e-003	3.344661e-002	6.628199e-001	1.196594e-002
1.114198068796222e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.798416e-003	3.719886e-002	4.545094e-001	8.301075e-003
1.130207682918830e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.894451e-003	4.136296e-002	3.131990e-001	6.058837e-003
1.146975542085579e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.996932e-003	4.667282e-002	2.102239e-001	4.603042e-003
1.163265932276288e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.098456e-003	5.308236e-002	1.413264e-001	3.756380e-003
1.179234876780829e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.200089e-003	6.117465e-002	9.566221e-002	3.309742e-003
1.196266925165326e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.310884e-003	7.271602e-002	6.286809e-002	3.110581e-003
1.212073491933247e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.416102e-003	8.806945e-002	4.244582e-002	3.105605e-003
1.228144498686820e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.525679e-003	1.133508e-001	2.859446e-002	3.233609e-003
1.243566090694296e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.633026e-003	1.524452e-001	1.925213e-002	3.440198e-003
1.249673725693689e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.676203e-003	1.758111e-001	1.642129e-002	3.542567e-003
1.250754269229957e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.683921e-003	1.816673e-001	1.600084e-002	3.562794e-003
1.252915356302493e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.699425e-003	1.961779e-001	1.521709e-002	3.604922e-003
1.254448742083505e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.710448e-003	2.080526e-001	1.467791e-002	3.635341e-003
