time	V(vin)	V(n032)
7.593152100594759e-002	8.158419e-001	1.012912e-001
7.601661747747621e-002	8.164598e-001	1.019098e-001
7.610944840103855e-002	8.171328e-001	1.025169e-001
7.619501343032518e-002	8.177522e-001	1.030261e-001
7.627668893991745e-002	8.183425e-001	1.034795e-001
7.636666951494575e-002	8.189918e-001	1.039566e-001
7.646884921768408e-002	8.197280e-001	1.044843e-001
7.658746807499825e-002	8.205808e-001	1.050893e-001
7.673179115488824e-002	8.216160e-001	1.058219e-001
7.688871393885534e-002	8.227385e-001	1.066160e-001
7.705844668232714e-002	8.239490e-001	1.074719e-001
7.721432971157835e-002	8.250574e-001	1.082552e-001
7.737326019681262e-002	8.261843e-001	1.090510e-001
7.752673413368037e-002	8.272694e-001	1.098168e-001
7.768623149397297e-002	8.283937e-001	1.106097e-001
7.784360074936365e-002	8.294998e-001	1.113891e-001
7.800506886702913e-002	8.306314e-001	1.121859e-001
7.816074323395439e-002	8.317190e-001	1.129511e-001
7.831858747371656e-002	8.328187e-001	1.137240e-001
7.847397801505736e-002	8.338980e-001	1.144819e-001
7.863269914580097e-002	8.349972e-001	1.152530e-001
7.879139773511669e-002	8.360929e-001	1.160208e-001
7.895508161066038e-002	8.372195e-001	1.168094e-001
7.912283195618863e-002	8.383704e-001	1.176140e-001
7.930090078321554e-002	8.395881e-001	1.184641e-001
7.949182893146174e-002	8.408890e-001	1.193710e-001
7.970559406259609e-002	8.423398e-001	1.203804e-001
7.995091953493924e-002	8.439973e-001	1.215310e-001
8.025625033528779e-002	8.460490e-001	1.229509e-001
8.064800548736134e-002	8.486632e-001	1.247523e-001
8.120426767248240e-002	8.523397e-001	1.272716e-001
8.187435064210431e-002	8.567133e-001	1.302503e-001
8.251466840082894e-002	8.608359e-001	1.330380e-001
8.304255961504671e-002	8.641927e-001	1.352896e-001
8.344284288713857e-002	8.667126e-001	1.369668e-001
8.373216614158976e-002	8.685204e-001	1.381620e-001
8.393181519507567e-002	8.697612e-001	1.389790e-001
8.396210011878087e-002	8.699490e-001	1.391022e-001
8.402266996619126e-002	8.703241e-001	1.393475e-001
8.414380966101204e-002	8.710728e-001	1.398362e-001
8.429200818519170e-002	8.719860e-001	1.404318e-001
8.430930786845882e-002	8.720924e-001	1.405011e-001
8.434390723499308e-002	8.723050e-001	1.406393e-001
8.439150805775932e-002	8.725973e-001	1.408292e-001
8.439963219538697e-002	8.726472e-001	1.408616e-001
8.441588047064229e-002	8.727469e-001	1.409263e-001
8.441994253945612e-002	8.727718e-001	1.409424e-001
8.442806667708377e-002	8.728216e-001	1.409748e-001
8.443009771149068e-002	8.728341e-001	1.409828e-001
8.443415978030451e-002	8.728590e-001	1.409990e-001
8.444228391793217e-002	8.729088e-001	1.410313e-001
8.445162328577148e-002	8.729661e-001	1.410684e-001
8.446793060678817e-002	8.730660e-001	1.411332e-001
8.448487658984739e-002	8.731698e-001	1.412004e-001
8.451589639123039e-002	8.733598e-001	1.413234e-001
8.455728910486514e-002	8.736130e-001	1.414894e-001
8.460634302668146e-002	8.739128e-001	1.416991e-001
8.466505125219331e-002	8.742712e-001	1.419940e-001
8.474577175618026e-002	8.747631e-001	1.425036e-001
8.485019282701173e-002	8.753982e-001	1.433113e-001
8.496624396088129e-002	8.761023e-001	1.443234e-001
8.507802857544192e-002	8.767787e-001	1.453389e-001
8.508454112713479e-002	8.768180e-001	1.453979e-001
8.509756623052053e-002	8.768967e-001	1.455147e-001
8.510082250636697e-002	8.769163e-001	1.455437e-001
8.510733505805984e-002	8.769557e-001	1.456014e-001
8.512036016144559e-002	8.770343e-001	1.457151e-001
8.514641036821709e-002	8.771915e-001	1.459365e-001
8.517387093982652e-002	8.773572e-001	1.461596e-001
8.521370200759502e-002	8.775973e-001	1.464603e-001
8.529331795410107e-002	8.780764e-001	1.470078e-001
8.537224240068859e-002	8.785506e-001	1.474980e-001
8.544594049079840e-002	8.789926e-001	1.479117e-001
8.552575272017367e-002	8.794704e-001	1.483248e-001
8.561146774888186e-002	8.799825e-001	1.487425e-001
8.570034786681623e-002	8.805125e-001	1.491584e-001
8.579735064978367e-002	8.810897e-001	1.496023e-001
8.590952672645104e-002	8.817555e-001	1.501108e-001
8.604387402491782e-002	8.825506e-001	1.507165e-001
8.621344568742782e-002	8.835506e-001	1.514776e-001
8.633892063820291e-002	8.842880e-001	1.520385e-001
8.635885249462187e-002	8.844049e-001	1.521273e-001
8.639871620745981e-002	8.846385e-001	1.523045e-001
8.647844363313569e-002	8.851053e-001	1.526585e-001
8.650662922085647e-002	8.852701e-001	1.527834e-001
8.651367561778667e-002	8.853112e-001	1.528146e-001
8.652776841164706e-002	8.853936e-001	1.528770e-001
8.653129161011215e-002	8.854141e-001	1.528926e-001
8.653833800704235e-002	8.854553e-001	1.529237e-001
8.654930757834489e-002	8.855194e-001	1.529723e-001
8.655100153321124e-002	8.855292e-001	1.529797e-001
8.655438944294393e-002	8.855490e-001	1.529947e-001
8.656116526240930e-002	8.855886e-001	1.530247e-001
8.657266212377462e-002	8.856556e-001	1.530755e-001
8.658459585351747e-002	8.857253e-001	1.531282e-001
8.660846331300316e-002	8.858645e-001	1.532335e-001
8.664474853015880e-002	8.860759e-001	1.533954e-001
8.669136149264548e-002	8.863473e-001	1.536179e-001
8.674324545298690e-002	8.866490e-001	1.539169e-001
8.681094412227731e-002	8.870421e-001	1.544397e-001
8.690586299854294e-002	8.875921e-001	1.554027e-001
8.700432285905296e-002	8.881614e-001	1.565970e-001
8.712138023596608e-002	8.888364e-001	1.581306e-001
8.713626185411585e-002	8.889221e-001	1.583272e-001
8.716602509041541e-002	8.890933e-001	1.587143e-001
8.721084268627463e-002	8.893510e-001	1.592725e-001
8.730047787799308e-002	8.898655e-001	1.603094e-001
8.736214491644909e-002	8.902187e-001	1.609523e-001
8.741405725589070e-002	8.905157e-001	1.614312e-001
8.747247339748787e-002	8.908494e-001	1.619139e-001
8.754693624925070e-002	8.912742e-001	1.624697e-001
8.762851266599045e-002	8.917385e-001	1.630234e-001
8.771636064012070e-002	8.922375e-001	1.635735e-001
8.779974560862609e-002	8.927103e-001	1.640657e-001
8.789437766603776e-002	8.932455e-001	1.646042e-001
8.799816537947929e-002	8.938311e-001	1.651848e-001
8.812640441502720e-002	8.945525e-001	1.658974e-001
8.827966850195838e-002	8.954117e-001	1.667465e-001
8.846377110147209e-002	8.964394e-001	1.677630e-001
8.863915991613824e-002	8.974139e-001	1.687280e-001
8.880686440375027e-002	8.983417e-001	1.696474e-001
8.896680253123651e-002	8.992228e-001	1.705212e-001
8.913814289921478e-002	9.001627e-001	1.714538e-001
8.929585577655795e-002	9.010242e-001	1.723093e-001
8.945740688274753e-002	9.019029e-001	1.731825e-001
8.961137740158444e-002	9.027370e-001	1.740118e-001
8.977022588597891e-002	9.035939e-001	1.748643e-001
8.992504698755893e-002	9.044256e-001	1.756922e-001
9.008424958256128e-002	9.052773e-001	1.765404e-001
9.024194342902341e-002	9.061174e-001	1.773775e-001
9.040529733916508e-002	9.069839e-001	1.782413e-001
9.057138936046830e-002	9.078609e-001	1.791160e-001
9.074788406353866e-002	9.087886e-001	1.800416e-001
9.093552780972916e-002	9.097700e-001	1.810211e-001
9.114528403454646e-002	9.108610e-001	1.821104e-001
9.138395225012194e-002	9.120947e-001	1.833425e-001
9.167927846774417e-002	9.136099e-001	1.848559e-001
9.205594042164911e-002	9.155242e-001	1.867674e-001
9.258800195006746e-002	9.181933e-001	1.894357e-001
9.308906615890981e-002	9.206693e-001	1.919160e-001
9.348251305270108e-002	9.225880e-001	1.938391e-001
9.376342992304618e-002	9.239441e-001	1.951978e-001
9.394992751276804e-002	9.248381e-001	1.960936e-001
9.397780657603815e-002	9.249713e-001	1.962269e-001
9.403356470257837e-002	9.252373e-001	1.964927e-001
9.414508095565882e-002	9.257681e-001	1.970229e-001
9.428510184606356e-002	9.264319e-001	1.976868e-001
9.430112425910041e-002	9.265077e-001	1.977626e-001
9.433316908517410e-002	9.266591e-001	1.979139e-001
9.437437282515200e-002	9.268537e-001	1.981082e-001
9.439554648370575e-002	9.269535e-001	1.982080e-001
9.440083989834419e-002	9.269785e-001	1.982330e-001
9.441142672762107e-002	9.270284e-001	1.982828e-001
9.441407343494028e-002	9.270408e-001	1.982953e-001
9.441936684957872e-002	9.270657e-001	1.983202e-001
9.442995367885559e-002	9.271156e-001	1.983700e-001
9.444409216301265e-002	9.271822e-001	1.984365e-001
9.445957137067776e-002	9.272550e-001	1.985092e-001
9.449052978600797e-002	9.274006e-001	1.986546e-001
9.453172817995577e-002	9.275942e-001	1.988493e-001
9.458053932491310e-002	9.278232e-001	1.990905e-001
9.463851243719341e-002	9.280947e-001	1.994175e-001
9.471791205082078e-002	9.284657e-001	1.999699e-001
9.482442284261722e-002	9.289620e-001	2.008747e-001
9.493964040775373e-002	9.294970e-001	2.019843e-001
9.505189429317955e-002	9.300163e-001	2.031178e-001
9.507366256217065e-002	9.301168e-001	2.033374e-001
9.507910462941842e-002	9.301420e-001	2.033918e-001
9.508046514623036e-002	9.301482e-001	2.034053e-001
9.508318617985426e-002	9.301608e-001	2.034323e-001
9.508862824710203e-002	9.301859e-001	2.034860e-001
9.509951238159758e-002	9.302361e-001	2.035919e-001
9.511988423503004e-002	9.303300e-001	2.037847e-001
9.515347174125535e-002	9.304847e-001	2.040868e-001
9.520888938642140e-002	9.307396e-001	2.045459e-001
9.529612175821559e-002	9.311399e-001	2.051993e-001
9.536795382983064e-002	9.314687e-001	2.056838e-001
9.544037136627923e-002	9.317994e-001	2.061269e-001
9.552978162277459e-002	9.322066e-001	2.066355e-001
9.561213468949296e-002	9.325806e-001	2.070801e-001
9.570770961448243e-002	9.330136e-001	2.075796e-001
9.580504304530807e-002	9.334530e-001	2.080814e-001
9.592818738956858e-002	9.340069e-001	2.087129e-001
9.606782602752562e-002	9.346324e-001	2.094262e-001
9.625877793579621e-002	9.354830e-001	2.103972e-001
9.644844266299471e-002	9.363226e-001	2.113570e-001
9.661152837452264e-002	9.370403e-001	2.121781e-001
9.676785560451315e-002	9.377245e-001	2.129613e-001
9.694041020415020e-002	9.384755e-001	2.138217e-001
9.710139569876800e-002	9.391722e-001	2.146204e-001
9.726301351102129e-002	9.398678e-001	2.154184e-001
9.741757824198753e-002	9.405294e-001	2.161781e-001
9.752492619288816e-002	9.409868e-001	2.167037e-001
9.757893277668273e-002	9.412163e-001	2.169675e-001
9.758898941060708e-002	9.412590e-001	2.170166e-001
9.760910267845577e-002	9.413443e-001	2.171146e-001
9.761413099541794e-002	9.413656e-001	2.171391e-001
9.762418762934229e-002	9.414083e-001	2.171881e-001
9.763608488054619e-002	9.414586e-001	2.172460e-001
9.763905919334717e-002	9.414713e-001	2.172605e-001
9.764500781894912e-002	9.414965e-001	2.172894e-001
9.765690507015302e-002	9.415469e-001	2.173473e-001
9.767229342281379e-002	9.416119e-001	2.174221e-001
9.768937587258667e-002	9.416842e-001	2.175052e-001
9.772093780876134e-002	9.418176e-001	2.176587e-001
9.776378994914113e-002	9.419985e-001	2.178716e-001
9.781285711020475e-002	9.422053e-001	2.181411e-001
9.787324749603686e-002	9.424592e-001	2.185555e-001
9.795537388062449e-002	9.428037e-001	2.192979e-001
9.805610446516422e-002	9.432250e-001	2.204394e-001
9.817370288199018e-002	9.437148e-001	2.219453e-001
9.828472352530591e-002	9.441753e-001	2.234164e-001
9.828735077967317e-002	9.441862e-001	2.234509e-001
9.829260528840768e-002	9.442079e-001	2.235189e-001
9.830311430587668e-002	9.442514e-001	2.236544e-001
9.830574156024394e-002	9.442623e-001	2.236881e-001
9.831099606897845e-002	9.442840e-001	2.237550e-001
9.832150508644745e-002	9.443275e-001	2.238866e-001
9.834252312138547e-002	9.444143e-001	2.241427e-001
9.836614480491530e-002	9.445119e-001	2.244163e-001
9.841338817197497e-002	9.447067e-001	2.249194e-001
9.848690756351484e-002	9.450093e-001	2.256211e-001
9.856508647371033e-002	9.453301e-001	2.262798e-001
9.863875107837190e-002	9.456316e-001	2.268290e-001
9.871781126610640e-002	9.459543e-001	2.273610e-001
9.880383662347192e-002	9.463043e-001	2.278965e-001
9.889152906632970e-002	9.466599e-001	2.284139e-001
9.898782595837487e-002	9.470492e-001	2.289653e-001
9.909790776233160e-002	9.474925e-001	2.295882e-001
9.923046346378227e-002	9.480238e-001	2.303352e-001
9.939577059121998e-002	9.486828e-001	2.312637e-001
9.961279163925488e-002	9.495416e-001	2.324781e-001
9.978931556283538e-002	9.502351e-001	2.334620e-001
9.994420679702121e-002	9.508396e-001	2.343220e-001
1.001197052728863e-001	9.515203e-001	2.352927e-001
1.002795257686198e-001	9.521361e-001	2.361734e-001
1.004428296846080e-001	9.527614e-001	2.370700e-001
1.005967165877611e-001	9.533470e-001	2.379118e-001
1.007559563892759e-001	9.539491e-001	2.387797e-001
1.009104027942334e-001	9.545295e-001	2.396183e-001
1.010694670365293e-001	9.551235e-001	2.404788e-001
1.012261269469785e-001	9.557047e-001	2.413231e-001
1.013880979807709e-001	9.563019e-001	2.421926e-001
1.015514794776039e-001	9.569001e-001	2.430661e-001
1.017239276544111e-001	9.575272e-001	2.439843e-001
1.019050161035631e-001	9.581809e-001	2.449441e-001
1.021049563030455e-001	9.588969e-001	2.459985e-001
1.023287054727975e-001	9.596909e-001	2.471719e-001
1.025974593834329e-001	9.606346e-001	2.485718e-001
1.029347813597411e-001	9.618037e-001	2.503147e-001
1.033027306494274e-001	9.630591e-001	2.521994e-001
1.035921650474276e-001	9.640322e-001	2.536698e-001
1.037839484258321e-001	9.646699e-001	2.546380e-001
1.038109987020664e-001	9.647594e-001	2.547740e-001
1.038650992545349e-001	9.649380e-001	2.550452e-001
1.039733003594720e-001	9.652941e-001	2.555866e-001
1.040872482751724e-001	9.656671e-001	2.561554e-001
1.041029786090854e-001	9.657184e-001	2.562338e-001
1.041344392769114e-001	9.658209e-001	2.563903e-001
1.041423044438678e-001	9.658465e-001	2.564294e-001
1.041580347777808e-001	9.658977e-001	2.565076e-001
1.041894954456068e-001	9.660000e-001	2.566639e-001
1.041936326469271e-001	9.660135e-001	2.566845e-001
1.042019070495678e-001	9.660404e-001	2.567255e-001
1.042184558548491e-001	9.660941e-001	2.568076e-001
1.042370470391095e-001	9.661543e-001	2.568998e-001
1.042582754344960e-001	9.662231e-001	2.570050e-001
1.042941125390958e-001	9.663391e-001	2.571827e-001
1.043392921585211e-001	9.664850e-001	2.574102e-001
1.043922679342369e-001	9.666557e-001	2.576987e-001
1.044595465485214e-001	9.668719e-001	2.581365e-001
1.045563193874935e-001	9.671816e-001	2.589159e-001
1.046561227022177e-001	9.674994e-001	2.598690e-001
1.047726851558506e-001	9.678688e-001	2.610877e-001
1.047856502631922e-001	9.679098e-001	2.612272e-001
1.048115804778755e-001	9.679916e-001	2.615067e-001
1.048634409072420e-001	9.681550e-001	2.620517e-001
1.049404712752063e-001	9.683968e-001	2.628199e-001
1.049970078108999e-001	9.685738e-001	2.633387e-001
1.050471397301801e-001	9.687303e-001	2.637545e-001
1.051039412494714e-001	9.689072e-001	2.641809e-001
1.051806691908738e-001	9.691453e-001	2.647040e-001
1.052641400992518e-001	9.694033e-001	2.652240e-001
1.053527803831965e-001	9.696761e-001	2.657366e-001
1.054358760090946e-001	9.699308e-001	2.661942e-001
1.055296789994811e-001	9.702170e-001	2.666977e-001
1.056322260690638e-001	9.705284e-001	2.672432e-001
1.057587796776929e-001	9.709104e-001	2.679137e-001
1.059092735747693e-001	9.713615e-001	2.687080e-001
1.061100146191885e-001	9.719577e-001	2.697630e-001
1.062886618368522e-001	9.724832e-001	2.706977e-001
1.064478062702645e-001	9.729472e-001	2.715265e-001
1.066051231092715e-001	9.734020e-001	2.723420e-001
1.067763631514162e-001	9.738927e-001	2.732259e-001
1.069352710390245e-001	9.743441e-001	2.740424e-001
1.070970189414155e-001	9.747996e-001	2.748698e-001
1.072511997552515e-001	9.752300e-001	2.756550e-001
1.074099107011767e-001	9.756692e-001	2.764596e-001
1.075650267436573e-001	9.760947e-001	2.772425e-001
1.077244658900339e-001	9.765282e-001	2.780435e-001
1.078828425588426e-001	9.769549e-001	2.788354e-001
1.080471682711893e-001	9.773936e-001	2.796532e-001
1.082151571222471e-001	9.778377e-001	2.804854e-001
1.083149781942038e-001	9.780996e-001	2.809783e-001
1.083288417399170e-001	9.781359e-001	2.810466e-001
1.083565688313434e-001	9.782082e-001	2.811829e-001
1.084120230141963e-001	9.783527e-001	2.814555e-001
1.084192514024052e-001	9.783715e-001	2.814910e-001
1.084337081788230e-001	9.784091e-001	2.815619e-001
1.084468082913085e-001	9.784431e-001	2.816262e-001
1.084485441339561e-001	9.784476e-001	2.816347e-001
1.084520158192514e-001	9.784566e-001	2.816517e-001
1.084589591898419e-001	9.784746e-001	2.816857e-001
1.084709981118518e-001	9.785058e-001	2.817447e-001
1.084829080736688e-001	9.785367e-001	2.818031e-001
1.085013408651543e-001	9.785843e-001	2.818934e-001
1.085207630214175e-001	9.786346e-001	2.819884e-001
1.085596073339438e-001	9.787349e-001	2.821792e-001
1.086033905783288e-001	9.788476e-001	2.824039e-001
1.086595857010986e-001	9.789917e-001	2.827371e-001
1.087264556086350e-001	9.791628e-001	2.832565e-001
1.088298801321625e-001	9.794258e-001	2.843108e-001
1.089348580993962e-001	9.796913e-001	2.855973e-001
1.090498960848709e-001	9.799801e-001	2.871331e-001
1.090627252646773e-001	9.800122e-001	2.873070e-001
1.090883836242902e-001	9.800763e-001	2.876537e-001
1.090947982141934e-001	9.800923e-001	2.877398e-001
1.091076273939999e-001	9.801242e-001	2.879107e-001
1.091108346889515e-001	9.801323e-001	2.879532e-001
1.091172492788547e-001	9.801483e-001	2.880378e-001
1.091300784586611e-001	9.801802e-001	2.882045e-001
1.091557368182740e-001	9.802440e-001	2.885283e-001
1.091862030693473e-001	9.803197e-001	2.888942e-001
1.092208556287416e-001	9.804056e-001	2.892798e-001
1.092754092044734e-001	9.805403e-001	2.898196e-001
1.093845163559371e-001	9.808086e-001	2.907589e-001
1.094702210016866e-001	9.810180e-001	2.913995e-001
1.095450909529725e-001	9.812000e-001	2.918911e-001
1.096290561744151e-001	9.814031e-001	2.923974e-001
1.097146848601287e-001	9.816091e-001	2.928867e-001
1.098152650705378e-001	9.818496e-001	2.934455e-001
1.099237909756583e-001	9.821073e-001	2.940423e-001
1.100600758941750e-001	9.824284e-001	2.947888e-001
1.102240718442048e-001	9.828110e-001	2.956837e-001
1.104477668757616e-001	9.833261e-001	2.968995e-001
1.106260744854056e-001	9.837310e-001	2.978646e-001
1.107799970949572e-001	9.840767e-001	2.986940e-001
1.109540013634305e-001	9.844630e-001	2.996280e-001
1.111135737932600e-001	9.848132e-001	3.004811e-001
1.112766120037674e-001	9.851668e-001	3.013493e-001
